fold,variant,model,date,usable_peak,n_obs,M_true,M_hat_median,M_hat_mean,peak_slot_true,peak_time_mode,C50,C75,C90,risk_raw_C50,risk_raw_C75,risk_raw_C90,risk_platt_C50,risk_platt_C75,risk_platt_C90,event_C50,event_C75,event_C90,nll,n_nll,calibration_status_platt_C50,calibration_status_platt_C75,calibration_status_platt_C90,n_cal_platt_C50,n_cal_platt_C75,n_cal_platt_C90,isotonic_status
f2,main,B2,2021.07.22,true,96,213.0,203.2846221923828,200.02916870117187,33,35,182.0,193.0,200.2,0.8237935148909012,0.6055808586926092,0.5246304332943936,0.9998728027826805,0.9993699966123594,0.29355421492090705,1.0,1.0,1.0,3.804746389389038,96,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.07.23,true,96,206.0,203.63975524902344,200.20931719207763,63,35,182.0,193.0,200.2,0.8402945520984522,0.6397655559877431,0.5623986090610777,0.999901093993217,0.9995208509585649,0.3077477711530722,1.0,1.0,1.0,3.6738898754119873,96,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.07.24,true,96,104.0,120.66667556762695,125.57207181167603,14,5,182.0,193.0,200.2,7.321423700190621e-6,7.765201448517445e-8,2.6603246272571823e-9,6.302429626961723e-6,6.302429626961723e-6,6.302429626961723e-6,0.0,0.0,0.0,3.119187593460083,96,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.07.25,true,96,29.0,37.253658294677734,36.567570302009585,8,85,182.0,193.0,200.2,2.3314683517128287e-15,2.3314683517128287e-15,2.3314683517128287e-15,6.302429626961723e-6,6.302429626961723e-6,6.302429626961723e-6,0.0,0.0,0.0,2.2634332180023193,96,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.07.26,true,96,217.0,200.91409301757812,198.68838096618651,33,35,182.0,193.0,200.2,0.8035854853717657,0.5876657691682952,0.5073429915559362,0.9998310226598406,0.9992753475922179,0.28723064969024664,1.0,1.0,1.0,4.726076602935791,96,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.07.27,true,96,211.0,201.1600112915039,198.92145273590089,46,34,182.0,193.0,200.2,0.8212216584078174,0.6029827586613864,0.5220455950954113,0.9998679413133714,0.9993569950183312,0.2926025383877227,1.0,1.0,1.0,3.8049392700195312,96,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.07.28,true,96,212.0,204.34046173095703,200.62865071105958,47,34,182.0,193.0,200.2,0.8443303872451575,0.6481830084116553,0.5717043524502776,0.9999072903117188,0.9995528152690862,0.31133908517019715,1.0,1.0,1.0,4.052931308746338,96,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.07.29,true,96,211.0,200.99747467041016,199.08293364715576,47,34,182.0,193.0,200.2,0.8233290767460028,0.6049026273774855,0.5239108106179624,0.9998719342588215,0.9993666252834329,0.293289038486901,1.0,1.0,1.0,3.9027299880981445,96,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.07.30,false,0,NaN,204.33055877685547,200.6284720916748,,34,182.0,193.0,200.2,0.8443243092365469,0.6481701736731852,0.5716901468499132,0.9999072811834773,0.9995527679387007,0.31133357109524845,NaN,NaN,NaN,NaN,0,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.07.31,true,96,28.0,37.442312240600586,36.64756518936157,73,5,182.0,193.0,200.2,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,6.302429626961723e-6,6.302429626961723e-6,6.302429626961723e-6,0.0,0.0,0.0,2.271454095840454,96,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.08.01,true,96,28.0,36.16039276123047,35.002544063568116,35,85,182.0,193.0,200.2,1.9984014443252818e-15,1.9984014443252818e-15,1.9984014443252818e-15,6.302429626961723e-6,6.302429626961723e-6,6.302429626961723e-6,0.0,0.0,0.0,2.3182613849639893,96,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.08.02,true,96,26.0,36.078269958496094,35.007770256042484,13,85,182.0,193.0,200.2,1.6653345369377348e-15,1.6653345369377348e-15,1.6653345369377348e-15,6.302429626961723e-6,6.302429626961723e-6,6.302429626961723e-6,0.0,0.0,0.0,2.2830867767333984,96,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.08.03,true,96,26.0,36.2667350769043,35.11795015716553,6,85,182.0,193.0,200.2,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,6.302429626961723e-6,6.302429626961723e-6,6.302429626961723e-6,0.0,0.0,0.0,2.217496156692505,96,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.21,true,96,214.0,203.86588287353516,202.48032106781005,39,34,182.0,193.0,200.2,0.9487147057754887,0.7545289647636073,0.6033101307241509,0.9999933303738011,0.999685658819102,0.28583442533675035,1.0,1.0,1.0,3.766193389892578,96,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.22,true,96,213.0,204.00383758544922,202.96439641571044,33,34,182.0,193.0,200.2,0.9485633210462968,0.7541073594858708,0.602810513126853,0.9999932609802796,0.9996834880179725,0.2856287112860858,1.0,1.0,1.0,3.763718366622925,96,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.23,true,96,206.0,203.8802719116211,202.8457576675415,63,34,182.0,193.0,200.2,0.9489432372939048,0.7551681107002174,0.6040678096688549,0.999993434139927,0.9996889260999089,0.28614673350548514,1.0,1.0,1.0,3.709012269973755,96,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.24,true,96,104.0,126.00625991821289,129.9423560371399,14,15,182.0,193.0,200.2,0.00001399673487945119,1.4511229329272624e-7,4.884477600164416e-9,9.018730245122619e-12,9.018730245122619e-12,9.018730245122619e-12,0.0,0.0,0.0,3.083453416824341,96,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.25,true,96,29.0,28.661548614501953,31.044725566864013,8,85,182.0,193.0,200.2,0.0,0.0,0.0,9.018730245122619e-12,9.018730245122619e-12,9.018730245122619e-12,0.0,0.0,0.0,2.2117760181427,96,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.26,true,96,217.0,199.86029052734375,199.51256742858888,33,54,182.0,193.0,200.2,0.9024820774631253,0.6640398889022372,0.4998899423161285,0.999932994064413,0.9988051053116787,0.2463082781370661,1.0,1.0,1.0,4.663304805755615,96,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.27,true,96,211.0,204.03685760498047,202.7853314590454,46,34,182.0,193.0,200.2,0.9483392667247738,0.7536573087490201,0.6022945160369206,0.9999931573093441,0.999681157010388,0.2854164389609536,1.0,1.0,1.0,3.836899995803833,96,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.28,true,96,212.0,203.7353057861328,202.56709839630128,47,34,182.0,193.0,200.2,0.9489452851732094,0.755180116815892,0.6040826652956618,0.9999934350644124,0.9996889872033787,0.2861528609529835,1.0,1.0,1.0,4.077724456787109,96,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.29,true,96,211.0,203.28932189941406,202.67364785003662,47,34,182.0,193.0,200.2,0.9485315384980116,0.7540348069329358,0.6027261259548062,0.9999932463446866,0.9996831131982788,0.2855939829536711,1.0,1.0,1.0,3.9017715454101562,96,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.30,false,0,NaN,203.99378204345703,202.8572341003418,,34,182.0,193.0,200.2,0.9489442056543536,0.7551770558289113,0.604079032481358,0.9999934345770911,0.999688971625855,0.28615136252442214,NaN,NaN,NaN,NaN,0,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.31,true,96,28.0,38.428096771240234,36.896799792289734,73,5,182.0,193.0,200.2,0.0,0.0,0.0,9.018730245122619e-12,9.018730245122619e-12,9.018730245122619e-12,0.0,0.0,0.0,2.2854163646698,96,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.08.01,true,96,28.0,28.68542766571045,31.172324297904968,35,46,182.0,193.0,200.2,0.0,0.0,0.0,9.018730245122619e-12,9.018730245122619e-12,9.018730245122619e-12,0.0,0.0,0.0,2.3205373287200928,96,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.08.02,true,96,26.0,37.44887733459473,36.393508556365965,13,85,182.0,193.0,200.2,0.0,0.0,0.0,9.018730245122619e-12,9.018730245122619e-12,9.018730245122619e-12,0.0,0.0,0.0,2.307265520095825,96,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.08.03,true,96,26.0,37.52499961853027,36.37473865413666,6,85,182.0,193.0,200.2,0.0,0.0,0.0,9.018730245122619e-12,9.018730245122619e-12,9.018730245122619e-12,0.0,0.0,0.0,2.239920139312744,96,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.21,true,96,214.0,198.3226547241211,200.0940779647827,39,34,182.0,193.0,200.2,0.9515,0.676,0.43,0.999983170821874,0.9993897980890933,0.9624086174683719,1.0,1.0,1.0,3.7555534839630127,96,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.22,true,96,213.0,198.48828125,200.1763640060425,33,34,182.0,193.0,200.2,0.9545,0.7015,0.44,0.9999863766032271,0.9995241378436143,0.9857893703799154,1.0,1.0,1.0,3.506488084793091,96,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.23,true,96,206.0,198.21078491210938,199.85066734313966,63,34,182.0,193.0,200.2,0.953,0.672,0.442,0.9999848340200816,0.9993661406761604,0.9883208421748708,1.0,1.0,1.0,3.495072603225708,96,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.24,true,96,104.0,123.23369598388672,126.63029801177979,14,5,182.0,193.0,200.2,0.0,0.0,0.0,2.164655569103837e-11,2.164655569103837e-11,1.4706629419499055e-84,0.0,0.0,0.0,3.0376014709472656,96,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.25,true,96,29.0,32.623579025268555,33.75592197227478,8,46,182.0,193.0,200.2,0.0,0.0,0.0,2.164655569103837e-11,2.164655569103837e-11,1.4706629419499055e-84,0.0,0.0,0.0,1.9123735427856445,96,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.26,true,96,217.0,198.47362518310547,200.25251937103272,33,34,182.0,193.0,200.2,0.9395,0.657,0.4555,0.9999648208140519,0.9992704580721543,0.996906048603591,1.0,1.0,1.0,3.715672731399536,96,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.27,true,96,211.0,198.8232421875,200.20432264709473,46,34,182.0,193.0,200.2,0.951,0.6915,0.4545,0.9999825886476847,0.9994746897728798,0.996585883431892,1.0,1.0,1.0,3.5800273418426514,96,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.28,true,96,212.0,198.40088653564453,200.41389483642578,47,34,182.0,193.0,200.2,0.951,0.681,0.4495,0.9999825886476847,0.9994183341125664,0.9944140622229009,1.0,1.0,1.0,3.6422882080078125,96,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.29,true,96,211.0,198.4970245361328,199.99372178649904,47,33,182.0,193.0,200.2,0.952,0.6875,0.4405,0.9999837389686753,0.9994537752196883,0.9864691209904158,1.0,1.0,1.0,3.690688133239746,96,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.30,false,0,NaN,198.1152801513672,199.71354660797118,,33,182.0,193.0,200.2,0.947,0.6815,0.4315,0.9999774005363811,0.9994211258978772,0.96747010818797,NaN,NaN,NaN,NaN,0,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.31,true,96,28.0,39.56851577758789,41.66461921691894,73,0,182.0,193.0,200.2,0.0,0.0,0.0,2.164655569103837e-11,2.164655569103837e-11,1.4706629419499055e-84,0.0,0.0,0.0,1.8549832105636597,96,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.08.01,true,96,28.0,33.10078239440918,34.212144338607786,35,45,182.0,193.0,200.2,0.0,0.0,0.0,2.164655569103837e-11,2.164655569103837e-11,1.4706629419499055e-84,0.0,0.0,0.0,1.8035534620285034,96,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.08.02,true,96,26.0,35.67720031738281,36.56594460105896,13,5,182.0,193.0,200.2,0.0,0.0,0.0,2.164655569103837e-11,2.164655569103837e-11,1.4706629419499055e-84,0.0,0.0,0.0,1.8325294256210327,96,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.08.03,true,96,26.0,35.473716735839844,36.23209656333923,6,46,182.0,193.0,200.2,0.0,0.0,0.0,2.164655569103837e-11,2.164655569103837e-11,1.4706629419499055e-84,0.0,0.0,0.0,1.9136234521865845,96,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.21,true,96,214.0,194.76227116187067,195.12023260127336,39,45,181.0,191.0,198.0,0.9802280449295433,0.6497185968954459,0.7129132945378848,0.9999555490550837,0.9999555490550837,0.7113871024682887,1.0,1.0,1.0,,,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.22,true,96,213.0,186.26678132839376,184.44396368327975,33,54,181.0,191.0,198.0,0.9720779486965514,0.14122531331079724,0.1322050144308095,0.9999066724045712,0.9999066724045712,0.41224452337572,1.0,1.0,1.0,,,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.23,true,96,206.0,192.08752874838154,186.9366049095128,63,33,181.0,191.0,198.0,0.9846813266802307,0.606767045742104,0.20356580378536446,0.9999742250001243,0.9999742250001243,0.4696134805046455,1.0,1.0,1.0,,,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.24,true,96,104.0,115.18684065429954,125.56287517240987,14,5,181.0,191.0,198.0,0.029491583341948988,0.011399273479817614,0.0003814654879424149,0.00406571466132415,0.00406571466132415,0.00406571466132415,0.0,0.0,0.0,,,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.25,true,96,29.0,31.03909208980365,48.01617345773838,8,45,181.0,191.0,198.0,0.09411957554220411,0.0040698088846767445,0.0007756690359525038,0.05110553316354121,0.05110553316354121,0.05110553316354121,0.0,0.0,0.0,,,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.26,true,96,217.0,198.70993006223077,193.8729669044803,33,33,181.0,191.0,198.0,0.9876051437784212,0.9940488147296884,0.09110133965305356,0.9999835754682225,0.9999835754682225,0.3674410944723906,1.0,1.0,1.0,,,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.27,true,96,211.0,195.9612785795154,195.00479115631808,46,34,181.0,191.0,198.0,0.9970960162416237,0.9864499506175037,0.79549733810987,0.9999992338937866,0.9999992338937866,0.7510505637381376,1.0,1.0,1.0,,,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.28,true,96,212.0,194.2850522958894,193.23710925653413,47,55,181.0,191.0,198.0,0.9939097884759747,0.9824773011159434,0.7427327442131545,0.9999963514365261,0.9999963514365261,0.7251122601772104,1.0,1.0,1.0,,,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.29,true,96,211.0,194.2035939762076,194.72275423581848,47,39,181.0,191.0,198.0,0.9919658966389975,0.9770031043467569,0.7543804196441446,0.9999934483638568,0.9999934483638568,0.7306322540827338,1.0,1.0,1.0,,,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.30,true,96,212.0,192.208017964952,188.85884666491785,47,63,181.0,191.0,198.0,0.9866310747558319,0.9646821665656337,0.25100810775805193,0.9999807099604447,0.9999807099604447,0.5000729099656938,1.0,1.0,1.0,,,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.31,true,96,28.0,122.51318251964442,121.23535972850159,73,14,181.0,191.0,198.0,0.211229974925984,0.07376900376937871,0.0003904901198138374,0.28198541118430887,0.28198541118430887,0.045601282299318105,0.0,0.0,0.0,,,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.08.01,true,96,28.0,27.758582792648838,43.579491386549364,35,33,181.0,191.0,198.0,0.015391661977395726,0.0024833660101530966,0.0006082064640625461,0.0010109157247993603,0.0010109157247993603,0.0010109157247993603,0.0,0.0,0.0,,,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.08.02,true,96,26.0,160.90406250580375,136.73803019218082,13,34,181.0,191.0,198.0,0.7314105197475039,0.9869532997489859,0.02882737552939226,0.9807756034636297,0.9807756034636297,0.2513980450505286,0.0,0.0,0.0,,,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.08.03,true,96,26.0,94.9328725362222,95.43739734073247,6,43,181.0,191.0,198.0,0.5750939559736724,0.7172612042003298,0.002714304199277312,0.9216613370156845,0.9216613370156845,0.1027490734899933,0.0,0.0,0.0,,,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.21,true,96,214.0,199.88658905029297,200.2647254333496,39,33,181.0,191.0,198.0,0.8585,0.6985,0.5475,0.9997917032019804,0.9994204957185997,0.33415283195767176,1.0,1.0,1.0,3.717421770095825,96,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.22,true,96,213.0,200.44107818603516,200.78086640167237,33,35,181.0,191.0,198.0,0.874,0.7005,0.5625,0.9998685416164368,0.9994358547797909,0.36169080026677636,1.0,1.0,1.0,3.4959421157836914,96,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.23,true,96,206.0,200.5408935546875,201.04821379852294,63,35,181.0,191.0,198.0,0.8775,0.704,0.553,0.9998823020823524,0.99946189446615,0.34411018653491326,1.0,1.0,1.0,3.489469528198242,96,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.24,true,96,104.0,128.69403076171875,129.41131659698488,14,5,181.0,191.0,198.0,0.002,0.001,0.0,5.178776885587429e-9,5.178776885587429e-9,5.178776885587429e-9,0.0,0.0,0.0,3.0602519512176514,96,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.25,true,96,29.0,49.51252365112305,50.00252307415008,8,33,181.0,191.0,198.0,0.0,0.0,0.0,4.046126039284669e-12,4.046126039284669e-12,4.046126039284669e-12,0.0,0.0,0.0,2.322808027267456,96,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.26,true,96,217.0,199.61211395263672,199.72639366149903,33,35,181.0,191.0,198.0,0.855,0.683,0.526,0.9997702518470416,0.9992887401293082,0.29684841050570615,1.0,1.0,1.0,3.7898638248443604,96,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.27,true,96,211.0,199.27191162109375,200.19933785247804,46,35,181.0,191.0,198.0,0.8585,0.6915,0.525,0.9997917032019804,0.9993638719209047,0.29517765112440836,1.0,1.0,1.0,3.5346450805664062,96,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.28,true,96,212.0,199.63864135742188,200.78095110321044,47,35,181.0,191.0,198.0,0.868,0.696,0.54,0.9998420516620361,0.9994007929425459,0.3208429863996071,1.0,1.0,1.0,3.573558807373047,96,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.29,true,96,211.0,200.15504455566406,200.17458275604247,47,35,181.0,191.0,198.0,0.8705,0.703,0.557,0.9998535535772785,0.9994545617780874,0.35145440365922576,1.0,1.0,1.0,3.665846586227417,96,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.30,true,96,212.0,200.58333587646484,200.52848651885986,47,33,181.0,191.0,198.0,0.8665,0.704,0.556,0.999834817421393,0.99946189446615,0.3496103465281894,1.0,1.0,1.0,3.5739614963531494,96,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.31,true,96,28.0,52.133872985839844,52.57538551425934,73,46,181.0,191.0,198.0,0.0,0.0,0.0,4.046126039284669e-12,4.046126039284669e-12,4.046126039284669e-12,0.0,0.0,0.0,2.377943754196167,96,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.08.01,true,96,28.0,49.61384201049805,50.13910396003723,35,46,181.0,191.0,198.0,0.0,0.0,0.0,4.046126039284669e-12,4.046126039284669e-12,4.046126039284669e-12,0.0,0.0,0.0,2.343191623687744,96,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.08.02,true,96,26.0,56.857276916503906,57.537440866470334,13,43,181.0,191.0,198.0,0.0,0.0,0.0,4.046126039284669e-12,4.046126039284669e-12,4.046126039284669e-12,0.0,0.0,0.0,2.526367425918579,96,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.08.03,true,96,26.0,56.841434478759766,57.60108469963074,6,43,181.0,191.0,198.0,0.0,0.0,0.0,4.046126039284669e-12,4.046126039284669e-12,4.046126039284669e-12,0.0,0.0,0.0,2.535715341567993,96,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.21,true,96,214.0,193.77582585189762,195.20705125508127,39,45,182.0,193.0,201.4,0.9495804307781764,0.6252347695094271,0.02226684496960944,0.9999489307510104,0.945070312827539,0.0010710869713366237,1.0,1.0,1.0,,,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.22,true,96,213.0,198.28241050625869,197.2754869792377,33,46,182.0,193.0,201.4,0.9809423245177327,0.7368118749786579,0.10027750332343431,0.9999938800499092,0.9662184493971973,0.9662184493971973,1.0,1.0,1.0,,,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.23,true,96,206.0,196.89198335243307,194.81855750482956,63,34,182.0,193.0,201.4,0.9668236288983958,0.40973915685540585,0.01347519192766625,0.9999796719687256,0.8791282412134523,0.000021290266256786615,1.0,1.0,1.0,,,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.24,true,96,104.0,106.44311512135567,91.15980957401557,14,5,182.0,193.0,201.4,0.15334526502306242,0.026993260731827107,0.018643662012864364,0.5204045202724972,0.23553808202678816,0.0002670198476269175,0.0,0.0,0.0,,,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.25,true,96,29.0,85.86660998947454,72.50925617416155,8,58,182.0,193.0,201.4,0.01097104429663192,0.01380767587792026,0.017772009962080084,0.002982407508192095,0.002982407508192095,0.00018373700677375856,0.0,0.0,0.0,,,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.26,true,96,217.0,190.98018215377206,185.61223854613385,33,34,182.0,193.0,201.4,0.8729384174073196,0.7618692889263343,0.07253007527814462,0.9995712372486806,0.9702449999338387,0.9321544481986723,1.0,1.0,1.0,,,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.27,true,96,211.0,194.53792755194638,194.3712189705509,46,64,182.0,193.0,201.4,0.9784592920081794,0.41420265787761207,0.10056430643950379,0.999992032623436,0.8810375666060007,0.8810375666060007,1.0,1.0,1.0,,,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.28,true,96,212.0,194.38105503535814,194.35291418050923,47,34,182.0,193.0,201.4,0.9826601015114438,0.7368118749786579,0.04648875330389798,0.9999950045525372,0.9662184493971973,0.26852444868317427,1.0,1.0,1.0,,,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.29,true,96,211.0,198.4584924521585,195.71582462889,47,33,182.0,193.0,201.4,0.9826601015114438,0.7368118749786579,0.09375187977290363,0.9999950045525372,0.9662184493971973,0.9662184493971973,1.0,1.0,1.0,,,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.30,false,0,NaN,196.90157676033087,194.68182042097473,,71,182.0,193.0,201.4,0.9803294850547662,0.45717416746451667,0.022405276605841823,0.9999934486949896,0.897892331623056,0.0011243692618073304,NaN,NaN,NaN,,,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.31,true,96,28.0,96.73174183149803,78.20349219758823,73,6,182.0,193.0,201.4,0.04748162551754823,0.24164632123222984,0.18693755335297277,0.06654980624018772,0.06654980624018772,0.06654980624018772,0.0,0.0,0.0,,,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.08.01,true,96,28.0,87.0467446122947,72.66227431328437,35,69,182.0,193.0,201.4,0.01097104429663192,0.014600521659626019,0.017772009962080084,0.002982407508192095,0.002982407508192095,0.00018373700677375856,0.0,0.0,0.0,,,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.08.02,true,96,26.0,145.43010051217445,126.49313127617506,13,86,182.0,193.0,201.4,0.1852839032931897,0.5456762746795302,0.44174791161206417,0.6369308908035154,0.6369308908035154,0.6369308908035154,0.0,0.0,0.0,,,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.08.03,true,96,26.0,143.52431363391273,127.06932029239698,6,88,182.0,193.0,201.4,0.139575893645001,0.23520035094623468,0.10439140960309586,0.4623409019600578,0.4623409019600578,0.4623409019600578,0.0,0.0,0.0,,,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.21,true,96,214.0,199.26758575439453,200.02937327575683,39,46,182.0,193.0,201.4,0.907,0.663,0.4365,0.9997639500599853,0.9997639500599853,0.43185096961662534,1.0,1.0,1.0,3.766742706298828,96,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.22,true,96,213.0,199.3845672607422,200.55805167388917,33,46,182.0,193.0,201.4,0.9145,0.6745,0.4465,0.9998219914607721,0.9998219914607721,0.4376905665614797,1.0,1.0,1.0,3.5747997760772705,96,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.23,true,96,206.0,199.1503448486328,200.33756965637207,63,46,182.0,193.0,201.4,0.9105,0.673,0.435,0.999792526315032,0.999792526315032,0.4309741419251138,1.0,1.0,1.0,3.5465314388275146,96,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.24,true,96,104.0,121.74316787719727,125.21010997009277,14,5,182.0,193.0,201.4,0.001,0.0005,0.0,2.6987472185075354e-9,4.252470462306184e-97,4.252470462306184e-97,0.0,0.0,0.0,3.0598490238189697,96,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.25,true,96,29.0,31.26185703277588,32.84384702205658,8,33,182.0,193.0,201.4,0.0,0.0,0.0,3.884365765134168e-11,1.5359325480544928e-105,1.5359325480544928e-105,0.0,0.0,0.0,1.8383835554122925,96,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.26,true,96,217.0,198.61659240722656,199.92487963104247,33,46,182.0,193.0,201.4,0.886,0.6475,0.4295,0.9995275405416337,0.9995275405416337,0.4277567754618101,1.0,1.0,1.0,3.7802765369415283,96,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.27,true,96,211.0,198.78864288330078,200.34067497253417,46,46,182.0,193.0,201.4,0.907,0.6715,0.4305,0.9997639500599853,0.9997639500599853,0.4283420382231101,1.0,1.0,1.0,3.6135551929473877,96,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.28,true,96,212.0,199.24111938476562,200.53714237976075,47,46,182.0,193.0,201.4,0.91,0.676,0.438,0.9997886080430479,0.9997886080430479,0.43272754527694757,1.0,1.0,1.0,3.6791045665740967,96,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.29,true,96,211.0,198.43399810791016,199.93275939178466,47,46,182.0,193.0,201.4,0.8915,0.6555,0.423,0.999601418459566,0.999601418459566,0.4239491412513663,1.0,1.0,1.0,3.7125370502471924,96,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.30,false,0,NaN,198.73145294189453,199.72878774261474,,46,182.0,193.0,201.4,0.8965,0.653,0.4265,0.9996607902138813,0.9996607902138813,0.42600016662464485,NaN,NaN,NaN,NaN,0,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.31,true,96,28.0,40.46543312072754,42.39129673099518,73,0,182.0,193.0,201.4,0.0,0.0,0.0,3.884365765134168e-11,1.5359325480544928e-105,1.5359325480544928e-105,0.0,0.0,0.0,1.8882861137390137,96,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.08.01,true,96,28.0,31.25486183166504,32.82442880249023,35,33,182.0,193.0,201.4,0.0,0.0,0.0,3.884365765134168e-11,1.5359325480544928e-105,1.5359325480544928e-105,0.0,0.0,0.0,1.7962040901184082,96,ok,ok,ok,7,7,7,not_run
