날짜,시간,15분,30분,45분,60분,평균,생산량,기온,풍속,습도,강수량,전기요금(계절),day,d,m,공장인원,인건비
20210304,20,91,96,105,111,101,1,10.2,1.7,97,1.3,167.2,4,4,3,0.00248139,1.5
20210304,21,110,105,109,109,108,171,9.1,2.5,96,1.3,167.2,4,4,3,0.394919169,1.5
20210304,22,96,111,111,109,107,16,8.7,1.3,97,1.3,167.2,4,4,3,0.037470726,1.5
20210304,23,109,112,102,65,97,242,8.4,1.2,98,1.3,167.2,4,4,3,0.62371134,1.5
20210305,0,22,22,26,26,24,0,8.3,1.8,97,1.4,167.2,5,5,3,0,1.5
20210305,1,21,21,21,22,21,0,8.1,1.6,97,0.1,167.2,5,5,3,0,1.5
20210305,2,21,21,21,22,21,0,8.3,1.8,95,0.1,167.2,5,5,3,0,1.5
20210305,3,22,22,22,24,23,0,8.3,2.1,93,0.1,167.2,5,5,3,0,1.5
20210305,4,26,24,22,21,23,0,8.3,1.6,94,0.1,167.2,5,5,3,0,1.5
20210305,5,21,21,21,22,21,0,8.5,3.1,93,0.1,167.2,5,5,3,0,1.5
20210305,6,22,21,21,21,21,0,8.9,2.3,91,0.1,167.2,5,5,3,0,1.5
20210305,7,21,26,26,22,24,0,8.6,2.3,88,0.1,167.2,5,5,3,0,1.5
20210305,8,21,21,21,21,21,0,8.8,2.8,89,0.1,167.2,5,5,3,0,1.5
20210305,9,21,21,21,21,21,0,8.9,1.8,92,0.1,167.2,5,5,3,0,1
20210305,10,21,21,22,26,23,0,9.5,1.7,96,0.2,167.2,5,5,3,0,1
20210305,11,25,21,21,21,22,0,11.3,2.4,90,0.2,167.2,5,5,3,0,1
20210305,12,21,21,21,21,21,0,13,2.1,82,0.2,167.2,5,5,3,0,1
20210305,13,21,21,21,21,21,0,15.3,2.4,72,0.2,167.2,5,5,3,0,1
20210305,14,24,25,21,21,23,0,15.4,2.7,71,0.2,167.2,5,5,3,0,1
20210305,15,21,21,21,21,21,0,16.8,2.5,67,0.2,167.2,5,5,3,0,1
20210305,16,21,21,21,21,21,0,15.9,3.2,67,0.2,167.2,5,5,3,0,1
20210305,17,24,26,22,21,23,0,14.9,2.7,70,0.2,167.2,5,5,3,0,1
20210305,18,21,21,21,21,21,0,14.1,0.8,74,0.2,167.2,5,5,3,0,1.5
20210305,19,21,21,21,21,21,0,12.8,0.4,82,0.2,167.2,5,5,3,0,1.5
20210305,20,22,26,24,21,23,0,12.5,1.5,90,0.2,167.2,5,5,3,0,1.5
20210305,21,21,21,21,22,21,0,11.2,1.6,97,0.2,167.2,5,5,3,0,1.5
20210305,22,21,21,21,21,21,0,10.4,0.3,98,0.2,167.2,5,5,3,0,1.5
20210305,23,21,24,26,25,24,0,10.5,0.8,98,0.2,167.2,5,5,3,0,1.5
20210306,0,63,63,64,63,63,36,11.1,1.9,92,0.2,167.2,6,6,3,0.14229249,1.5
20210306,1,96,93,116,113,105,71,10.5,0.2,77,0,167.2,6,6,3,0.169856459,1.5
20210306,2,106,96,106,107,104,290,11.6,2.3,57,0,167.2,6,6,3,0.698795181,1.5
20210306,3,92,110,110,109,105,120,11.5,2.8,56,0,167.2,6,6,3,0.285035629,1.5
20210306,4,108,105,106,108,107,4,11.3,3.4,57,0,167.2,6,6,3,0.009367681,1.5
20210306,5,89,83,99,98,92,160,11,3.2,60,0,167.2,6,6,3,0.433604336,1.5
20210306,6,102,111,110,103,107,213,10.7,3.5,74,0,167.2,6,6,3,0.5,1.5
20210306,7,92,75,48,29,61,1468,10.4,3.6,77,0,167.2,6,6,3,6.016393443,1.5
20210306,8,27,25,22,22,24,0,10,4.3,77,0,167.2,6,6,3,0,1.5
20210306,9,22,22,22,22,22,0,9,4.4,79,0,167.2,6,6,3,0,1
20210306,10,22,22,22,22,22,0,7.8,3.4,85,0,167.2,6,6,3,0,1
20210306,11,22,23,28,27,25,0,7,3.7,84,0,167.2,6,6,3,0,1
20210306,12,22,23,22,22,22,0,6.7,4.3,78,0,167.2,6,6,3,0,1
20210306,13,22,23,22,22,22,0,6.4,3.6,78,0,167.2,6,6,3,0,1
20210306,14,22,23,22,23,23,0,5.2,4.1,91,0,167.2,6,6,3,0,1
20210306,15,28,26,23,22,25,0,4.7,3.5,93,0,167.2,6,6,3,0,1
20210306,16,23,23,22,23,23,0,4.2,3.8,96,0.9,167.2,6,6,3,0,1
20210306,17,22,22,22,23,22,0,4,3.2,96,1.2,167.2,6,6,3,0,1
20210306,18,22,23,27,27,25,0,3.6,3.1,97,1.5,167.2,6,6,3,0,1.5
20210306,19,22,22,22,22,22,0,4.2,3.1,87,1.5,167.2,6,6,3,0,1.5
20210306,20,22,22,22,22,22,0,4.2,2.9,85,1.5,167.2,6,6,3,0,1.5
20210306,21,23,22,22,27,24,0,4.3,2.3,84,1.5,167.2,6,6,3,0,1.5
20210306,22,26,22,22,22,23,0,4.5,1.9,82,1.5,167.2,6,6,3,0,1.5
20210306,23,22,22,22,22,22,0,4.4,2.3,82,1.5,167.2,6,6,3,0,1.5
20210307,0,22,22,22,25,23,0,4.3,2.7,82,1.5,167.2,7,7,3,0,1.5
20210307,1,26,22,22,22,23,0,4.1,2.8,84,0,167.2,7,7,3,0,1.5
20210307,2,22,22,22,22,22,0,4.1,2.8,82,0,167.2,7,7,3,0,1.5
20210307,3,22,22,22,23,22,0,4.2,2.1,80,0,167.2,7,7,3,0,1.5
20210307,4,22,24,27,22,24,0,4.2,3,79,0,167.2,7,7,3,0,1.5
20210307,5,22,22,22,22,22,0,4.3,2.1,76,0,167.2,7,7,3,0,1.5
20210307,6,22,22,22,22,22,0,4.4,2.3,74,0,167.2,7,7,3,0,1.5
20210307,7,24,44,67,90,56,0,4.3,2.2,74,0,167.2,7,7,3,0,1.5
20210307,8,151,169,182,182,171,0,4.5,2.7,73,0,167.2,7,7,3,0,1.5
20210307,9,179,166,157,162,166,0,4.8,2.1,72,0,167.2,7,7,3,0,1
20210307,10,137,176,159,171,161,0,5,2.7,69,0,167.2,7,7,3,0,1
20210307,11,169,170,166,168,168,0,5.3,3.3,65,0,167.2,7,7,3,0,1
20210307,12,120,105,106,129,115,0,6,2.5,63,0,167.2,7,7,3,0,1
20210307,13,169,173,182,175,175,0,6.7,3.1,59,0,167.2,7,7,3,0,1
20210307,14,165,176,180,177,175,0,8.1,2.9,57,0,167.2,7,7,3,0,1
20210307,15,135,166,175,174,163,0,7.4,3.7,60,0,167.2,7,7,3,0,1
20210307,16,158,166,164,173,165,0,7.1,3.1,63,0,167.2,7,7,3,0,1
20210307,17,123,118,151,151,136,0,6.8,2.3,66,0,167.2,7,7,3,0,1
20210307,18,154,158,154,143,152,0,6.1,2,69,0,167.2,7,7,3,0,1.5
20210307,19,141,147,131,99,130,0,5.8,1.2,71,0,167.2,7,7,3,0,1.5
20210307,20,101,114,108,110,108,0,5.4,0.7,74,0,167.2,7,7,3,0,1.5
20210307,21,110,113,110,111,111,0,5.1,0.9,75,0,167.2,7,7,3,0,1.5
20210307,22,84,100,98,97,95,0,4.2,1.3,79,0,167.2,7,7,3,0,1.5
20210307,23,110,106,100,77,98,0,4,1.4,81,0,167.2,7,7,3,0,1.5
20210308,0,64,63,63,62,63,0,3.5,0.8,83,0,167.2,1,8,3,0,1.5
20210308,1,87,94,105,110,99,0,3.8,0.6,82,0,167.2,1,8,3,0,1.5
20210308,2,104,98,98,111,103,0,3.3,1.5,85,0,167.2,1,8,3,0,1.5
20210308,3,90,105,99,104,100,0,2,0.4,88,0,167.2,1,8,3,0,1.5
20210308,4,105,105,100,110,105,0,2.5,0.7,89,0,167.2,1,8,3,0,1.5
20210308,5,82,72,94,101,87,0,2.3,1.3,89,0,167.2,1,8,3,0,1.5
20210308,6,109,104,96,81,98,0,2.3,0.8,89,0,167.2,1,8,3,0,1.5
20210308,7,72,77,107,117,93,0,1.8,1.1,95,0,167.2,1,8,3,0,1.5
20210308,8,141,154,161,160,154,369,4.1,2,83,0,167.2,1,8,3,0.599025974,1.5
20210308,9,165,160,160,156,160,434,5.7,1,77,0,167.2,1,8,3,0.677067083,1
20210308,10,127,153,138,150,142,286,8.9,1.6,67,0,167.2,1,8,3,0.503521127,1
20210308,11,159,160,167,171,164,1740,9.9,2.3,64,0,167.2,1,8,3,2.648401826,1
20210308,12,106,87,94,124,103,120,10.7,3.6,56,0,167.2,1,8,3,0.291970803,1
20210308,13,157,174,168,160,165,1771,9.9,3.6,60,0,167.2,1,8,3,2.687405159,1
20210308,14,156,164,167,176,166,1976,10.7,3.9,57,0,167.2,1,8,3,2.980392157,1
20210308,15,139,173,153,180,161,1024,10.2,3.8,62,0,167.2,1,8,3,1.587596899,1
20210308,16,150,166,164,152,158,1002,9.1,3.1,66,0,167.2,1,8,3,1.585443038,1
20210308,17,127,110,147,161,136,736,8.4,3.7,68,0,167.2,1,8,3,1.350458716,1
20210308,18,150,156,152,157,154,1891,8,3.1,68,0,167.2,1,8,3,3.074796748,1.5
20210308,19,155,144,140,128,142,2879,7.3,1.4,71,0,167.2,1,8,3,5.077601411,1.5
20210308,20,134,132,117,132,129,10,7.1,2,71,0,167.2,1,8,3,0.019417476,1.5
20210308,21,132,123,116,114,121,15,6.1,1.3,75,0,167.2,1,8,3,0.030927835,1.5
20210308,22,91,109,115,113,107,95,6.1,1.8,74,0,167.2,1,8,3,0.221962617,1.5
20210308,23,105,114,104,82,101,14,5.8,0.7,75,0,167.2,1,8,3,0.034567901,1.5
20210309,0,72,69,65,65,68,0,4.9,1.9,79,0,167.2,2,9,3,0,1.5
20210309,1,92,97,103,103,99,54,4.1,0.8,83,0,167.2,2,9,3,0.136708861,1.5
20210309,2,107,106,99,103,104,192,4.4,2.3,83,0,167.2,2,9,3,0.462650602,1.5
20210309,3,92,109,113,99,103,70,4.5,1.4,81,0,167.2,2,9,3,0.169491525,1.5
20210309,4,96,101,100,101,100,30,4.5,1.9,81,0,167.2,2,9,3,0.075376884,1.5
20210309,5,84,73,90,91,85,84,4.8,2.8,79,0,167.2,2,9,3,0.24852071,1.5
20210309,6,102,100,106,105,103,244,4,0.7,83,0,167.2,2,9,3,0.590799031,1.5
20210309,7,105,115,150,140,128,825,4,1,86,0,167.2,2,9,3,1.617647059,1.5
20210309,8,158,169,174,174,169,552,5.2,0.8,82,0,167.2,2,9,3,0.817777778,1.5
20210309,9,168,179,178,164,172,727,6.7,1,76,0,167.2,2,9,3,1.055152395,1
20210309,10,135,180,178,172,166,688,8.3,1.1,70,0,167.2,2,9,3,1.034586466,1
20210309,11,168,166,178,174,172,1359,9.9,1.4,62,0,167.2,2,9,3,1.981049563,1
20210309,12,119,102,96,122,110,20,11.3,1.4,58,0,167.2,2,9,3,0.045558087,1
20210309,13,159,162,175,181,169,851,12.4,2.4,47,0,167.2,2,9,3,1.257016248,1
20210309,14,168,160,163,170,165,5260,13.8,1.9,43,0,167.2,2,9,3,7.957639939,1
20210309,15,129,170,168,164,158,835,14,3.2,51,0,167.2,2,9,3,1.323296355,1
20210309,16,159,146,144,154,151,1622,12.9,3,60,0,167.2,2,9,3,2.689883914,1
20210309,17,108,104,144,161,129,114,11.6,3.4,66,0,167.2,2,9,3,0.220502901,1
20210309,18,156,156,161,145,155,1264,11,2.6,69,0,167.2,2,9,3,2.045307443,1.5
20210309,19,148,136,131,111,132,2191,10.7,0.8,73,0,167.2,2,9,3,4.16539924,1.5
20210309,20,106,112,106,113,109,59,9.6,1.4,78,0,167.2,2,9,3,0.135011442,1.5
20210309,21,107,110,100,103,105,209,9.2,1.6,81,0,167.2,2,9,3,0.497619048,1.5
20210309,22,87,102,106,109,101,194,8.7,0.7,75,0,167.2,2,9,3,0.48019802,1.5
20210309,23,106,95,98,79,95,48,9.2,0.9,60,0,167.2,2,9,3,0.126984127,1.5
20210310,0,64,64,64,67,65,0,9.6,1.6,49,0,167.2,3,10,3,0,1.5
20210310,1,96,107,104,103,103,240,9.1,1.5,48,0,167.2,3,10,3,0.585365854,1.5
20210310,2,103,109,101,104,104,418,8.5,1.8,49,0,167.2,3,10,3,1.002398082,1.5
20210310,3,89,104,100,104,99,0,7.8,3.1,49,0,167.2,3,10,3,0,1.5
20210310,4,108,106,106,104,106,81,7.7,3.4,48,0,167.2,3,10,3,0.191037736,1.5
20210310,5,94,81,91,98,91,10,7.3,3.8,48,0,167.2,3,10,3,0.027472527,1.5
20210310,6,106,100,102,107,104,194,6.8,3.6,49,0,167.2,3,10,3,0.46746988,1.5
20210310,7,106,106,131,131,119,830,7,3.6,49,0,167.2,3,10,3,1.751054852,1.5
20210310,8,142,157,156,165,155,115,8.6,3,62,0,167.2,3,10,3,0.185483871,1.5
20210310,9,166,163,169,166,166,1503,10.2,4.4,60,0,167.2,3,10,3,2.263554217,1
20210310,10,134,169,177,175,164,918,10.6,4.2,57,0,167.2,3,10,3,1.401526718,1
20210310,11,161,149,168,165,161,1057,11.9,2.9,50,0,167.2,3,10,3,1.643856921,1
20210310,12,116,101,102,125,111,40,11.7,3.7,52,0,167.2,3,10,3,0.09009009,1
20210310,13,158,145,156,151,153,802,11.7,3.3,54,0,167.2,3,10,3,1.314754098,1
20210310,14,153,162,169,165,162,1522,12.1,4,46,0,167.2,3,10,3,2.345146379,1
20210310,15,128,162,161,158,152,1007,11.5,3.8,47,0,167.2,3,10,3,1.653530378,1
20210310,16,154,156,150,150,153,231,11.2,3.5,45,0,167.2,3,10,3,0.378688525,1
20210310,17,123,118,143,135,130,1283,10.1,3.9,52,0,167.2,3,10,3,2.472061657,1
20210310,18,122,123,123,121,122,854,9.1,2.8,55,0,167.2,3,10,3,1.746421268,1.5
20210310,19,120,123,122,128,123,2332,8.1,2,58,0,167.2,3,10,3,4.730223124,1.5
20210310,20,122,124,142,145,133,14,7.7,1.7,59,0,167.2,3,10,3,0.026266417,1.5
20210310,21,141,132,128,115,129,8,7,0.6,62,0,167.2,3,10,3,0.015503876,1.5
20210310,22,108,124,122,116,118,60,6.1,1.3,66,0,167.2,3,10,3,0.127659574,1.5
20210310,23,115,113,103,88,105,0,4.7,0.5,72,0,167.2,3,10,3,0,1.5
20210311,0,72,70,69,68,70,0,4.7,0.5,72,0,167.2,4,11,3,0,1.5
20210311,1,100,103,112,113,107,698,4.4,1,74,0,167.2,4,11,3,1.630841121,1.5
20210311,2,106,95,105,111,104,102,3.8,1.6,77,0,167.2,4,11,3,0.244604317,1.5
20210311,3,98,107,103,96,101,97,4,1.1,76,0,167.2,4,11,3,0.24009901,1.5
20210311,4,113,114,110,108,111,200,2.7,0.6,85,0,167.2,4,11,3,0.449438202,1.5
20210311,5,83,76,97,103,90,18,3.4,2,84,0,167.2,4,11,3,0.050139276,1.5
20210311,6,107,107,107,100,105,1240,2,0.4,90,0,167.2,4,11,3,2.945368171,1.5
20210311,7,113,127,149,143,133,336,2.9,0.2,89,0,167.2,4,11,3,0.631578947,1.5
20210311,8,155,175,171,169,168,875,4.5,0.5,86,0,167.2,4,11,3,1.305970149,1.5
20210311,9,172,157,168,175,168,1337,6.5,1.4,76,0,167.2,4,11,3,1.989583333,1
20210311,10,127,165,168,164,156,1430,10,1,62,0,167.2,4,11,3,2.291666667,1
20210311,11,174,165,168,164,168,3577,12.1,1.5,55,0,167.2,4,11,3,5.330849478,1
20210311,12,108,93,93,122,104,109,13.4,1.6,30,0,167.2,4,11,3,0.262019231,1
20210311,13,160,149,155,150,154,463,14.9,2.6,32,0,167.2,4,11,3,0.754071661,1
20210311,14,160,157,160,157,159,643,14.9,2.3,51,0,167.2,4,11,3,1.014195584,1
20210311,15,126,159,160,153,150,577,13.7,2.9,60,0,167.2,4,11,3,0.964882943,1
20210311,16,153,151,163,160,157,720,13.9,3.1,62,0,167.2,4,11,3,1.148325359,1
20210311,17,119,107,158,159,136,532,13.3,2.2,67,0,167.2,4,11,3,0.979742173,1
20210311,18,152,143,145,139,145,1032,12.3,2.4,74,0,167.2,4,11,3,1.78238342,1.5
20210311,19,142,135,142,125,136,3434,11.9,1.3,80,0,167.2,4,11,3,6.3125,1.5
20210311,20,113,120,130,120,121,1,11.6,0.9,81,0,167.2,4,11,3,0.002070393,1.5
20210311,21,116,106,111,104,109,392,11.3,1,83,0,167.2,4,11,3,0.897025172,1.5
20210311,22,92,105,110,109,104,20,11.2,1.1,83,0,167.2,4,11,3,0.048076923,1.5
20210311,23,101,110,105,83,100,66,10.6,1.1,85,0,167.2,4,11,3,0.165413534,1.5
20210312,0,22,22,26,26,24,0,10.9,2,81,0,167.2,5,12,3,0,1.5
20210312,1,21,21,21,22,21,0,10.4,1.4,84,0,167.2,5,12,3,0,1.5
20210312,2,21,21,21,22,21,0,9.8,0.9,89,0.2,167.2,5,12,3,0,1.5
20210312,3,22,22,22,24,23,0,9.2,3.2,97,1.5,167.2,5,12,3,0,1.5
20210312,4,26,24,22,21,23,0,9.5,3,94,1.8,167.2,5,12,3,0,1.5
20210312,5,21,21,21,22,21,0,9.1,2.9,97,2.8,167.2,5,12,3,0,1.5
20210312,6,22,21,21,21,21,0,8.9,3.2,98,3.8,167.2,5,12,3,0,1.5
20210312,7,21,26,26,22,24,0,8.6,3.4,98,5.2,167.2,5,12,3,0,1.5
20210312,8,21,21,21,21,21,0,8.3,2,98,9,167.2,5,12,3,0,1.5
20210312,9,21,21,21,21,21,0,8.5,1.1,98,11,167.2,5,12,3,0,1
20210312,10,21,21,22,26,23,0,9.6,3.1,98,11.8,167.2,5,12,3,0,1
20210312,11,25,21,21,21,22,0,10,3.9,98,12.2,167.2,5,12,3,0,1
20210312,12,21,21,21,21,21,0,10.4,2.9,98,12.8,167.2,5,12,3,0,1
20210312,13,21,21,21,21,21,0,10.7,2.5,98,16.2,167.2,5,12,3,0,1
20210312,14,24,25,21,21,23,0,10.9,3.4,98,19.9,167.2,5,12,3,0,1
20210312,15,21,21,21,21,21,0,10.8,3.4,98,22.3,167.2,5,12,3,0,1
20210312,16,21,21,21,21,21,0,10,3.7,98,25.3,167.2,5,12,3,0,1
20210312,17,24,26,22,21,23,0,10,3.3,98,27.3,167.2,5,12,3,0,1
20210312,18,21,21,21,21,21,0,9.9,3.3,98,29.2,167.2,5,12,3,0,1.5
20210312,19,21,21,21,21,21,0,10.1,4.5,90,29.3,167.2,5,12,3,0,1.5
20210312,20,22,26,24,21,23,0,9.6,3.4,88,29.3,167.2,5,12,3,0,1.5
20210312,21,21,21,21,22,21,0,8.8,3.9,95,29.4,167.2,5,12,3,0,1.5
20210312,22,21,21,21,21,21,0,8.4,4.3,95,29.4,167.2,5,12,3,0,1.5
20210312,23,21,24,26,25,24,0,8.5,4,90,29.4,167.2,5,12,3,0,1.5
20210313,0,63,63,64,63,63,0,9,3.9,84,29.4,167.2,6,13,3,0,1.5
20210313,1,96,93,116,113,105,95,9.1,3.6,85,0,167.2,6,13,3,0.227272727,1.5
20210313,2,106,96,106,107,104,120,9,3.5,81,0,167.2,6,13,3,0.289156627,1.5
20210313,3,92,110,110,109,105,76,8.8,3.3,79,0,167.2,6,13,3,0.180522565,1.5
20210313,4,108,105,106,108,107,20,8.6,3.4,79,0,167.2,6,13,3,0.046838407,1.5
20210313,5,89,83,99,98,92,22,8.5,3.9,77,0,167.2,6,13,3,0.059620596,1.5
20210313,6,102,111,110,103,107,107,8.5,4,76,0,167.2,6,13,3,0.251173709,1.5
20210313,7,92,75,48,29,61,1164,8.2,3.3,76,0,167.2,6,13,3,4.770491803,1.5
20210313,8,27,25,22,22,24,2,8.4,3.5,75,0,167.2,6,13,3,0.020833333,1.5
20210313,9,22,22,22,22,22,0,9.4,3.8,71,0,167.2,6,13,3,0,1
20210313,10,22,22,22,22,22,0,10.3,3,66,0,167.2,6,13,3,0,1
20210313,11,22,23,28,27,25,0,11.4,2.6,63,0,167.2,6,13,3,0,1
20210313,12,22,23,22,22,22,0,11.8,3.5,57,0,167.2,6,13,3,0,1
20210313,13,22,23,22,22,22,0,13.4,3.1,54,0,167.2,6,13,3,0,1
20210313,14,22,23,22,23,23,0,13.2,3.4,51,0,167.2,6,13,3,0,1
20210313,15,28,26,23,22,25,0,12.7,3.7,56,0,167.2,6,13,3,0,1
20210313,16,23,23,22,23,23,0,12,2.9,66,0,167.2,6,13,3,0,1
20210313,17,22,22,22,23,22,0,11.1,3.4,71,0,167.2,6,13,3,0,1
20210313,18,22,23,27,27,25,0,10.4,2.3,74,0,167.2,6,13,3,0,1.5
20210313,19,22,22,22,22,22,0,9.7,1.7,76,0,167.2,6,13,3,0,1.5
20210313,20,22,22,22,22,22,4,9.4,0.9,77,0,167.2,6,13,3,0.045454545,1.5
20210313,21,23,22,22,27,24,0,9.2,0.9,79,0,167.2,6,13,3,0,1.5
20210313,22,26,22,22,22,23,0,9,0.8,80,0,167.2,6,13,3,0,1.5
20210313,23,22,22,22,22,22,0,7.8,1.1,85,0,167.2,6,13,3,0,1.5
20210314,0,22,22,22,22,22,0,7.4,0.7,87,0,167.2,7,14,3,0,1.5
20210314,1,22,23,22,22,22,0,7.2,1.9,90,0,167.2,7,14,3,0,1.5
20210314,2,22,27,26,22,24,0,6.3,1,94,0,167.2,7,14,3,0,1.5
20210314,3,22,22,22,22,22,0,6.2,0.8,98,0,167.2,7,14,3,0,1.5
20210314,4,22,24,23,22,23,0,5.4,0.8,98,0,167.2,7,14,3,0,1.5
20210314,5,22,22,23,27,24,0,7.1,2.5,95,0,167.2,7,14,3,0,1.5
20210314,6,25,22,22,22,23,0,6.7,1.4,96,0,167.2,7,14,3,0,1.5
20210314,7,26,38,71,112,62,0,7.5,1.9,81,0,167.2,7,14,3,0,1.5
20210314,8,154,175,197,204,183,0,7.5,0.6,87,0,167.2,7,14,3,0,1.5
20210314,9,185,178,170,180,178,0,9.7,2.2,72,0,167.2,7,14,3,0,1
20210314,10,157,180,180,167,171,0,12,2.2,63,0,167.2,7,14,3,0,1
20210314,11,173,190,187,175,181,0,13.8,2.5,55,0,167.2,7,14,3,0,1
20210314,12,123,104,108,140,119,0,14.4,1.3,51,0,167.2,7,14,3,0,1
20210314,13,175,187,192,188,186,0,14.6,2.5,48,0,167.2,7,14,3,0,1
20210314,14,185,174,172,176,177,0,15.9,2.2,47,0,167.2,7,14,3,0,1
20210314,15,148,181,190,192,178,0,16,2.2,45,0,167.2,7,14,3,0,1
20210314,16,180,168,169,168,171,0,14.1,1.9,55,0,167.2,7,14,3,0,1
20210314,17,130,117,159,179,146,0,13.3,2,59,0,167.2,7,14,3,0,1
20210314,18,182,182,169,158,173,0,12.6,2,63,0,167.2,7,14,3,0,1.5
20210314,19,164,158,157,122,150,0,11.4,0.8,67,0,167.2,7,14,3,0,1.5
20210314,20,109,121,121,126,119,0,10.7,0.9,72,0,167.2,7,14,3,0,1.5
20210314,21,120,122,125,125,123,0,10,1.5,74,0,167.2,7,14,3,0,1.5
20210314,22,100,108,109,129,112,0,10.2,2.6,75,0,167.2,7,14,3,0,1.5
20210314,23,118,113,106,90,107,0,9.1,0.9,82,0,167.2,7,14,3,0,1.5
20210315,0,83,77,72,72,76,0,8.4,1.7,84,0,167.2,1,15,3,0,1.5
20210315,1,100,110,115,116,110,0,8.1,1.2,85,0,167.2,1,15,3,0,1.5
20210315,2,114,117,121,117,117,0,7.8,0.9,85,0,167.2,1,15,3,0,1.5
20210315,3,104,119,117,123,116,0,7.6,1.6,86,0,167.2,1,15,3,0,1.5
20210315,4,122,111,100,106,110,0,7.1,1.9,88,0,167.2,1,15,3,0,1.5
20210315,5,94,87,96,112,97,0,5.8,0.7,92,0,167.2,1,15,3,0,1.5
20210315,6,121,118,117,117,118,0,6,0.3,91,0,167.2,1,15,3,0,1.5
20210315,7,116,119,144,150,132,0,6.1,0.3,95,0,167.2,1,15,3,0,1.5
20210315,8,176,196,198,181,188,1007,8,0.1,90,0,167.2,1,15,3,1.340878828,1.5
20210315,9,184,195,176,188,186,1074,11,0.5,76,0,167.2,1,15,3,1.445491252,1
20210315,10,138,174,181,164,164,686,13.6,1.8,64,0,167.2,1,15,3,1.04414003,1
20210315,11,162,180,167,184,173,1661,16,3.2,51,0,167.2,1,15,3,2.396825397,1
20210315,12,128,105,92,122,112,5207,16.6,4.2,43,0,167.2,1,15,3,11.64876957,1
20210315,13,168,177,170,170,171,1059,17,4.6,33,0,167.2,1,15,3,1.545985401,1
20210315,14,182,181,173,172,177,635,17.6,3.6,34,0,167.2,1,15,3,0.896892655,1
20210315,15,137,168,171,176,163,564,17.6,3.5,34,0,167.2,1,15,3,0.865030675,1
20210315,16,166,172,181,160,170,1163,17.2,4,31,0,167.2,1,15,3,1.71281296,1
20210315,17,118,108,149,159,134,387,17.1,3.8,40,0,167.2,1,15,3,0.724719101,1
20210315,18,161,161,153,170,161,1401,15.5,3.5,48,0,167.2,1,15,3,2.172093023,1.5
20210315,19,162,159,154,147,156,1123,14.4,3.3,59,0,167.2,1,15,3,1.805466238,1.5
20210315,20,133,131,127,120,128,13,13.8,2.1,63,0,167.2,1,15,3,0.025440313,1.5
20210315,21,124,131,129,124,127,19,13.8,3.5,65,0,167.2,1,15,3,0.037401575,1.5
20210315,22,108,111,116,123,115,336,13.9,1.5,69,0,167.2,1,15,3,0.733624454,1.5
20210315,23,116,120,110,85,108,38,14,2.9,73,0,167.2,1,15,3,0.088167053,1.5
20210316,0,76,73,71,72,73,42,14.1,2.3,76,0,167.2,2,16,3,0.143835616,1.5
20210316,1,100,115,120,109,111,570,14.3,1.7,78,0,167.2,2,16,3,1.283783784,1.5
20210316,2,106,117,116,117,114,472,14.5,2.1,80,0,167.2,2,16,3,1.035087719,1.5
20210316,3,106,113,114,113,112,243,13.7,1.7,91,0,167.2,2,16,3,0.544843049,1.5
20210316,4,118,115,113,102,112,246,13.2,1.1,98,0.1,167.2,2,16,3,0.549107143,1.5
20210316,5,79,75,102,111,92,904,13.2,0.9,98,0.4,167.2,2,16,3,2.463215259,1.5
20210316,6,114,119,121,105,115,53,12.9,1.5,98,0.5,167.2,2,16,3,0.11546841,1.5
20210316,7,96,116,148,161,130,546,12.8,2.4,98,0.5,167.2,2,16,3,1.047984645,1.5
20210316,8,170,185,180,173,177,931,13.4,1.5,98,0.5,167.2,2,16,3,1.314971751,1.5
20210316,9,171,168,187,192,180,818,16.5,1.6,73,0.5,167.2,2,16,3,1.139275766,1
20210316,10,150,179,193,190,178,951,17.4,3.5,59,0.5,167.2,2,16,3,1.335674157,1
20210316,11,186,172,175,170,176,1316,19,2.6,47,0.5,167.2,2,16,3,1.87197724,1
20210316,12,120,104,95,116,109,1512,20.1,3.1,35,0.5,167.2,2,16,3,3.475862069,1
20210316,13,158,175,172,171,169,1250,20.3,3.7,25,0.5,167.2,2,16,3,1.849112426,1
20210316,14,167,169,172,174,171,891,21.1,2.8,20,0.5,167.2,2,16,3,1.306451613,1
20210316,15,138,177,180,157,163,1848,21.2,4.1,9,0.5,167.2,2,16,3,2.834355828,1
20210316,16,165,171,177,160,168,1117,21,3.4,8,0.5,167.2,2,16,3,1.659732541,1
20210316,17,133,139,166,177,154,486,20.7,2,9,0.5,167.2,2,16,3,0.790243902,1
20210316,18,177,169,163,162,168,2767,18.8,1.8,11,0.5,167.2,2,16,3,4.123695976,1.5
20210316,19,152,145,142,117,139,2234,13.5,2.5,67,0.5,167.2,2,16,3,4.017985612,1.5
20210316,20,108,112,120,115,114,61,11.3,2.8,80,0.5,167.2,2,16,3,0.134065934,1.5
20210316,21,110,120,117,123,118,12,10.7,1.8,81,0.5,167.2,2,16,3,0.025531915,1.5
20210316,22,102,102,99,107,103,15,9.8,1.9,83,0.5,167.2,2,16,3,0.036585366,1.5
20210316,23,107,119,111,85,106,156,9.2,1.5,86,0.5,167.2,2,16,3,0.369668246,1.5
20210317,0,72,72,72,71,72,96,8.7,1.1,88,0.5,167.2,3,17,3,0.334494774,1.5
