fold,date,kind,sigma,plan,n_candidates,labor_index,chosen,P_robust,recommended,dkW_median,dkW_lo90,dkW_hi90,d_energy_won,d_demand_equiv_won,d_total_won,d_total_mean_won
f2,2021-07-22,3,0.05,move13to12,6,1.0,false,1.0,true,3.168540449374916,1.799138690058004,5.120269496113194,-3059.306262588465,-878.7418846266432,-3914.7586627323826,-3990.4402793840322
f2,2021-07-22,3,0.05,move16to17,6,1.0,true,0.989,true,2.0773763541458834,0.5453250454097998,3.359564814683243,-4360.510108954998,-576.125708883125,-4977.568442787269,-4913.276307500195
f2,2021-07-22,3,0.05,move22to23,6,1.0,false,0.536,false,0.0030385943674104965,-0.0600636224685573,0.07297187077792128,-3298.3967035260735,-0.8427035045618443,-3302.1155187339837,-3316.8490004520872
f2,2021-07-22,3,0.1,move09to08,6,1.011999315721303,false,0.904,false,0.5185219351263726,-0.04156359513294205,1.5903614971266093,-1642.9464391486706,-143.80341667504732,-1790.9798298102146,-1816.6851254235082
f2,2021-07-22,3,0.1,move10to09,6,1.0,false,0.981,true,1.1776928373706994,0.09608261617955094,2.3639426198156457,-1926.432631273341,-326.6134802308073,-2263.101322208635,-2273.950016166922
f2,2021-07-22,3,0.1,move11to12,6,1.0,false,0.983,true,1.4784892691444043,0.43131343495363555,2.5819277445820052,-1888.5178968401679,-410.03435730938145,-2299.7107052343727,-2310.590787403701
f2,2021-07-22,3,0.1,move13to12,6,1.0,false,1.0,true,3.1976504644192403,1.7608665064939657,5.115085757084526,-3043.3345442030295,-886.8150621322692,-3915.053752520369,-3990.541368439884
f2,2021-07-22,3,0.1,move16to17,6,1.0,true,0.994,true,2.09919069962082,0.5772712263062829,3.3846383259686528,-4355.556366562029,-582.175554028174,-4971.832002454908,-4918.1216970985615
f2,2021-07-22,3,0.1,move22to23,6,1.0,false,0.517,false,0.004234630414330809,-0.11693287590482129,0.14047253416051145,-3310.2303764918142,-1.1744041682410775,-3310.939417077788,-3322.160255974807
f2,2021-07-22,3,0.2,move09to08,6,1.011999315721303,false,0.893,false,0.5131314363778046,-0.11070690909168802,1.5941930349488374,-1654.9002116090392,-142.30845168877778,-1815.6862725740486,-1817.8760246475815
f2,2021-07-22,3,0.2,move10to09,6,1.0,false,0.969,true,1.1661594059583535,0.1039297789204042,2.422213530913387,-1931.3064311108988,-323.41487525245003,-2271.613024096563,-2280.73448099769
f2,2021-07-22,3,0.2,move11to12,6,1.0,false,0.979,true,1.484183119223701,0.3724535059866327,2.6658664350503662,-1897.2606316270349,-411.61345173137306,-2301.0821847582806,-2310.6336373095883
f2,2021-07-22,3,0.2,move13to12,6,1.0,false,1.0,true,3.2223105644037986,1.7762587733226964,5.121454147457729,-3043.9128316718234,-893.6541298613201,-3973.340112494564,-3993.642438327466
f2,2021-07-22,3,0.2,move16to17,6,1.0,true,0.993,true,2.086834650039137,0.5411231890836774,3.4179624052713025,-4358.086596185296,-578.7488096108539,-4939.35388521838,-4919.6067783196795
f2,2021-07-22,3,0.2,move22to23,6,1.0,false,0.523,false,0.010027379563183558,-0.2528853214334831,0.2716650382702255,-3319.721088278986,-2.78092659885624,-3318.616904492598,-3316.9165489827815
f2,2021-07-23,3,0.05,move09to08,3,1.03291252574089,false,0.84,false,0.405452582920276,-0.041471369459476645,1.2570502229786809,-1727.9667743286673,-112.44551632988986,-1844.3707886608067,-1867.4909679925127
f2,2021-07-23,3,0.05,move10to09,3,1.0,false,0.926,false,1.0684948040582753,-0.017214035501919512,2.1154784351132987,-2018.6279907361659,-296.32922565882836,-2311.606823171918,-2319.1594493507887
f2,2021-07-23,3,0.05,move22to23,3,1.0,false,0.517,false,0.0015862495788638853,-0.061810083775520754,0.09037723569373372,-3433.66962149986,-0.4399198832049175,-3441.958748811929,-3458.114859759222
f2,2021-07-23,3,0.1,move09to08,3,1.03291252574089,false,0.84,false,0.3936443123500908,-0.06696818358441874,1.2311612173612727,-1736.28662656366,-109.17068929175849,-1843.270523129635,-1872.7390676585264
f2,2021-07-23,3,0.1,move10to09,3,1.0,false,0.936,false,1.0825048560845971,-0.025013628927435146,2.096416927913617,-2041.4712640658013,-300.2146800874616,-2313.523694207882,-2327.679102655794
f2,2021-07-23,3,0.1,move22to23,3,1.0,false,0.54,false,0.007520576402015422,-0.12245971445448305,0.14806717247335965,-3439.671295048404,-2.0857065221589437,-3447.312211771049,-3460.4217899044907
f2,2021-07-23,3,0.2,move09to08,3,1.03291252574089,false,0.828,false,0.3805048334169925,-0.1613258708417021,1.310955310935628,-1722.6948760666405,-105.52667380097924,-1835.76785817431,-1854.80830346021
f2,2021-07-23,3,0.2,move10to09,3,1.0,false,0.917,false,1.0605545968919472,-0.05809114643595875,2.074782964556307,-2034.5423593326154,-294.12714153803336,-2315.154829985022,-2323.5725485539792
f2,2021-07-23,3,0.2,move22to23,3,1.0,false,0.517,false,0.006957146314462648,-0.22368772116910662,0.29033041555932737,-3439.7386743037832,-1.929448577877641,-3445.1966101156763,-3462.542969667817
f2,2021-07-24,1,0.05,shift-1,2,1.0,false,0.001,false,0.0,0.0,0.0,-138.79791621166524,0.0,-138.79791621166524,-151.26862950360282
f2,2021-07-24,1,0.05,shift+1,2,1.0,false,0.0,false,0.0,-0.758602367754563,0.0,33.22981411709165,0.0,39.28193589165888,72.4033505785414
f2,2021-07-24,1,0.1,shift-1,2,1.0,false,0.001,false,0.0,0.0,0.0,-137.65189557018732,0.0,-137.65189557018732,-150.94436815663923
f2,2021-07-24,1,0.1,shift+1,2,1.0,false,0.0,false,0.0,-0.7583174414805073,0.0,33.142385827853715,0.0,40.824774791176544,72.72394141052915
f2,2021-07-24,1,0.2,shift-1,2,1.0,false,0.001,false,0.0,0.0,0.0,-135.15069945885432,0.0,-135.15069945885432,-150.764904158385
f2,2021-07-24,1,0.2,shift+1,2,1.0,false,0.0,false,0.0,-0.7669488999756469,0.0,32.86188642933685,0.0,38.54545367353674,72.23064582584726
f2,2021-07-26,2,0.05,shift-1,4,1.00303838052454,false,0.185,false,-0.910170970065451,-1.8108277109538846,3.5052441702222303,-2559.0175271618373,252.42074903148506,-2328.108843186757,-2417.9461615231094
f2,2021-07-26,2,0.05,move09to08,4,1.0239155963986803,false,0.508,false,0.0022896423425038392,-0.20106020211117084,0.22298134591522537,-2770.224208433646,-0.6349941429877314,-2781.683717469762,-2836.587204279675
f2,2021-07-26,2,0.05,move10to09,4,1.0,false,0.646,false,0.054863405438979385,-0.17240515256604994,5.239236235708773,-4804.962486302823,-15.215451108410281,-4903.30663091047,-5133.160033085646
f2,2021-07-26,2,0.05,move22to23,4,1.0,false,0.516,false,0.0034413786191009876,-0.19228016884879368,0.19917383467561361,-2975.8022173271515,-0.9544090036973405,-2964.555545624471,-2906.0490493415937
f2,2021-07-26,2,0.1,shift-1,4,1.00303838052454,false,0.198,false,-0.8855669145762874,-1.9139693915049278,3.624894524958618,-2540.05451375233,245.597224309157,-2344.6728860961675,-2417.809414526182
f2,2021-07-26,2,0.1,move09to08,4,1.0239155963986803,false,0.532,false,0.018342809348382616,-0.3839478385948823,0.47770912040343055,-2802.6310508764145,-5.087072459284778,-2813.571431623832,-2844.6374695900727
f2,2021-07-26,2,0.1,move10to09,4,1.0,false,0.637,false,0.12230744482927491,-0.3498408667635871,5.097050801162653,-4832.448266119906,-33.919931365985576,-4946.042316421096,-5135.996027851671
f2,2021-07-26,2,0.1,move22to23,4,1.0,false,0.513,false,0.010585167210095392,-0.37773141418351913,0.44144284049704935,-2942.029070812911,-2.935619706266455,-2936.3073452430126,-2906.821052862764
f2,2021-07-26,2,0.2,shift-1,4,1.00303838052454,false,0.22,false,-0.8333607747249232,-2.152534555445574,3.6569527723707735,-2509.5856817909544,231.118721523712,-2348.780125289545,-2414.3393602227225
f2,2021-07-26,2,0.2,move09to08,4,1.0239155963986803,false,0.495,false,-0.008003921146467974,-0.8240629468016465,0.9296968319132841,-2819.1686434412527,2.219754131287118,-2841.7804083723267,-2830.102610814668
f2,2021-07-26,2,0.2,move10to09,4,1.0,false,0.624,false,0.22222649670955263,-0.6930059054239265,5.208117090062802,-4895.36684964148,-61.630815087449264,-5029.478397740334,-5153.256353394105
f2,2021-07-26,2,0.2,move22to23,4,1.0,false,0.502,false,0.002367935149521827,-0.7329748410396035,0.76848782188066,-2932.9265619965518,-0.6567073481340533,-2931.4219594536776,-2917.163859698925
f2,2021-07-27,3,0.05,move09to08,6,1.010858220570194,false,0.916,false,0.5471484925378434,-0.025375119146428912,1.584756824621881,-1684.6183145132568,-151.74251526382855,-1852.253589807116,-1866.4306773609283
f2,2021-07-27,3,0.05,move10to09,6,1.0,false,0.983,true,1.209737078202366,0.18031181549886674,2.3817520017759346,-1956.0952753901468,-335.5004163547895,-2319.643659611297,-2318.978116321199
f2,2021-07-27,3,0.05,move11to12,6,1.0,false,0.986,true,1.7780581874601182,0.6726682901706141,3.0248763843959865,-2179.6173968311527,-493.1148039889394,-2685.103255132679,-2678.1180372555627
f2,2021-07-27,3,0.05,move13to12,6,1.0,false,1.0,true,3.536142205710817,2.1996613035113226,5.40996676592638,-3286.6864917007697,-980.6901050504665,-4227.968017680661,-4311.4364082504835
f2,2021-07-27,3,0.05,move16to17,6,1.0,true,0.996,true,2.0834355102216335,0.5597989586020973,3.362864195258484,-4335.4390855335305,-577.8061148347997,-4954.99871943225,-4886.12221348317
f2,2021-07-27,3,0.05,move22to23,6,1.0,false,0.519,false,0.0018426582005304226,-0.059643031333099825,0.06874727713456533,-3150.583035432879,-0.5110305409471039,-3151.94779006279,-3161.1667054117506
f2,2021-07-27,3,0.1,move09to08,6,1.010858220570194,false,0.895,false,0.5557234529145489,-0.04988200225833878,1.5575327444045353,-1684.9486930065673,-154.12063760830156,-1842.921526442638,-1857.2732701044506
f2,2021-07-27,3,0.1,move10to09,6,1.0,false,0.979,true,1.227014556423626,0.16912233594547532,2.4087916634181847,-1961.4127129239687,-340.2920369814856,-2310.3752819544143,-2312.457241489606
f2,2021-07-27,3,0.1,move11to12,6,1.0,false,0.988,true,1.7739420999674138,0.6878545643107089,3.0377996555729836,-2164.159022039239,-491.97327572429606,-2657.5796248567312,-2674.1207007979333
f2,2021-07-27,3,0.1,move13to12,6,1.0,false,1.0,true,3.530503059227712,2.1893745435411063,5.381365463693974,-3273.4331661762226,-979.1261817591521,-4217.47565040601,-4297.560229530581
f2,2021-07-27,3,0.1,move16to17,6,1.0,true,0.994,true,2.1002264627631178,0.5562812660693567,3.3715562746992718,-4319.712087242359,-582.4628056729713,-4921.167196052291,-4871.776651124839
f2,2021-07-27,3,0.1,move22to23,6,1.0,false,0.492,false,-0.0019428092914921535,-0.13659672170566353,0.14326980392427655,-3144.8861213829723,0.5388057768404906,-3144.3564759579685,-3147.234231890285
f2,2021-07-27,3,0.2,move09to08,6,1.010858220570194,false,0.884,false,0.5608921462915504,-0.14503734293265183,1.5934879079361992,-1693.3603840465175,-155.5540885715233,-1859.402218064612,-1873.9220422575058
f2,2021-07-27,3,0.2,move10to09,6,1.0,false,0.976,true,1.221018178270043,0.1332562685823959,2.422998563530987,-1962.8180338150423,-338.62904144022525,-2310.6867116911603,-2319.5397680672945
f2,2021-07-27,3,0.2,move11to12,6,1.0,false,0.988,true,1.7751826079177988,0.6433857848822256,3.1486717890462583,-2178.179632015792,-492.31730992920285,-2685.1059293354274,-2679.5883243086796
f2,2021-07-27,3,0.2,move13to12,6,1.0,false,1.0,true,3.5544293962326066,2.1706125037645534,5.340006227814419,-3268.9100631151623,-985.7617525551761,-4250.9007943410115,-4305.002297568005
f2,2021-07-27,3,0.2,move16to17,6,1.0,true,0.993,true,2.1207024481248027,0.5515730601140589,3.3810803631763493,-4336.013856100685,-588.1414789466119,-4915.861296617946,-4893.212515385363
f2,2021-07-27,3,0.2,move22to23,6,1.0,false,0.521,false,0.006348542417484282,-0.2608371735520464,0.2599940980411077,-3168.714797531766,-1.7606624304489742,-3174.1704953665103,-3156.852675445557
f2,2021-07-28,3,0.05,move10to09,4,1.0,false,0.984,true,1.1815901588727087,0.12906679824389614,2.406474938080512,-2024.525401073131,-327.6943373940312,-2361.8932865952884,-2386.500431146869
f2,2021-07-28,3,0.05,move11to12,4,1.0,false,0.986,true,1.7999025233657306,0.6558558782214703,3.0433756799316822,-2238.161573185138,-499.17296648009597,-2747.632507776413,-2739.1228614511238
f2,2021-07-28,3,0.05,move13to12,4,1.0,true,1.0,true,3.6515459296991963,2.2792584885322213,5.632835144851429,-3408.1848026804805,-1012.6954045032437,-4423.965375310754,-4487.636123066227
f2,2021-07-28,3,0.05,move22to23,4,1.0,false,0.5,false,-0.00003487405219004813,-0.06757688818934326,0.07703800302115833,-3138.778766304258,0.009671737140706682,-3147.057984023351,-3159.292996209352
f2,2021-07-28,3,0.1,move10to09,4,1.0,false,0.979,true,1.1989279864217366,0.12721497001771528,2.389621487650433,-2015.2555637179403,-332.5026949009616,-2354.9380328207094,-2377.9526065515597
f2,2021-07-28,3,0.1,move11to12,4,1.0,false,0.985,true,1.7887958404323854,0.685937133122701,3.0734166427998812,-2237.2849997833046,-496.0927130799148,-2711.6942352806236,-2739.965876338873
f2,2021-07-28,3,0.1,move13to12,4,1.0,true,1.0,true,3.651510127497275,2.2728743687109754,5.643668394767022,-3416.074056416511,-1012.6854753592443,-4413.217211726929,-4485.736944550352
f2,2021-07-28,3,0.1,move22to23,4,1.0,false,0.528,false,0.0027057309173983413,-0.12392963019152034,0.13521569276137482,-3155.887407210952,-0.75038937442514,-3160.927186304215,-3157.065478342905
f2,2021-07-28,3,0.2,move10to09,4,1.0,false,0.973,true,1.2277909734353472,0.1340263432075588,2.454191787307303,-2011.0601231307282,-340.5073632994029,-2340.569872149924,-2377.9697343281437
f2,2021-07-28,3,0.2,move11to12,4,1.0,false,0.987,true,1.7568955988127755,0.631948570482372,3.051986836013374,-2212.208711101068,-487.2457127374097,-2701.526218019644,-2732.617006212529
f2,2021-07-28,3,0.2,move13to12,4,1.0,true,1.0,true,3.6808179696956245,2.266343663549617,5.6420456087789645,-3408.4138724429713,-1020.8135169289197,-4445.081531821188,-4487.3211828495205
f2,2021-07-28,3,0.2,move22to23,4,1.0,false,0.507,false,0.002760544616819516,-0.25732394482705845,0.2577489723075132,-3159.1195553268294,-0.7655910403979457,-3164.7298947138083,-3154.228818133995
f2,2021-07-29,3,0.05,shift-1,6,0.9285725608306253,false,0.106,false,-0.21164154554256243,-0.4917473199658374,0.05171927933671569,-3319.8055712925234,58.69525529713731,-3278.859196538318,-3332.456344816631
f2,2021-07-29,3,0.05,move09to08,6,1.0187207735594832,false,0.904,false,0.5260842779178745,-0.026106107533934164,1.490299849111855,-1705.419260047677,-145.90070640922386,-1856.9743371510312,-1872.367657270501
f2,2021-07-29,3,0.05,move10to09,6,1.0,false,0.981,true,1.1601071366716411,0.09123442445988988,2.3816694241643717,-1987.1308459583493,-321.73637923693514,-2325.16585869527,-2331.9535417654274
f2,2021-07-29,3,0.05,move11to12,6,1.0,false,0.985,true,1.6996525126962752,0.5936038911356419,2.937483709903823,-2174.7284935476187,-471.3702968544336,-2637.3869870290237,-2658.792882499789
f2,2021-07-29,3,0.05,move13to12,6,1.0,true,1.0,true,3.535179220531532,2.0545312374790825,5.580160132833527,-3345.4416279021125,-980.4230371607448,-4292.142673728818,-4394.903619441361
f2,2021-07-29,3,0.05,move22to23,6,1.0,false,0.521,false,0.0016671166244748292,-0.06606143632376985,0.07866255577215213,-3354.6150617853523,-0.4623470105210193,-3359.5228049280104,-3377.48687455817
f2,2021-07-29,3,0.1,shift-1,6,0.9285725608306253,false,0.132,false,-0.19944236199101795,-0.5019549970654793,0.08106760678593465,-3335.5796591423787,55.312015058842306,-3298.7894594793124,-3332.8344490998534
f2,2021-07-29,3,0.1,move09to08,6,1.0187207735594832,false,0.88,false,0.5131859866251034,-0.06287291247023319,1.5014526294524027,-1704.6978902825167,-142.32358029069533,-1853.5687417018107,-1871.331149590917
f2,2021-07-29,3,0.1,move10to09,6,1.0,false,0.98,true,1.1647199532306303,0.09767786690798491,2.387660368908706,-1978.4448669064625,-323.0156670292948,-2318.9101084510635,-2328.6003622772396
f2,2021-07-29,3,0.1,move11to12,6,1.0,false,0.988,true,1.6944328056544862,0.5844000963568079,2.969266009265132,-2177.7368453030017,-469.92269810151083,-2655.471438660103,-2666.3237876148482
f2,2021-07-29,3,0.1,move13to12,6,1.0,true,1.0,true,3.5542525071553825,1.957142026908423,5.576411588224647,-3348.702738085204,-985.7126953177594,-4311.533577378572,-4393.159693435799
f2,2021-07-29,3,0.1,move22to23,6,1.0,false,0.524,false,0.003677027204801675,-0.11909906824592865,0.15034500327523678,-3365.2033538969526,-1.0197622114649978,-3371.5942110936676,-3382.239070233698
f2,2021-07-29,3,0.2,shift-1,6,0.9285725608306253,false,0.166,false,-0.20887505610330948,-0.5898448288266721,0.16711198781212158,-3338.509977357905,57.92801555931782,-3294.7342749505083,-3322.186493021983
f2,2021-07-29,3,0.2,move09to08,6,1.0187207735594832,false,0.868,false,0.4966947873939489,-0.1422964471573124,1.5151208058048118,-1707.8042111643422,-137.75002103725515,-1865.7150338135084,-1876.648277480658
f2,2021-07-29,3,0.2,move10to09,6,1.0,false,0.972,true,1.1678942337395881,0.126337044137172,2.397371344421796,-1985.5407933173672,-323.8960008237791,-2332.4520074322,-2330.85440137925
f2,2021-07-29,3,0.2,move11to12,6,1.0,false,0.988,true,1.664192460087449,0.5271048999069805,3.0199998016205325,-2169.848094701655,-461.5360422642525,-2628.278841254986,-2653.0303950166112
f2,2021-07-29,3,0.2,move13to12,6,1.0,true,1.0,true,3.5638531059050678,1.9919542617908435,5.558151015378724,-3343.099200979403,-988.3752613710053,-4371.6351711995885,-4394.100521046445
f2,2021-07-29,3,0.2,move22to23,6,1.0,false,0.496,false,-0.0015308760157495271,-0.24942282398119886,0.27785297721423485,-3373.448475970843,0.42456294836786884,-3381.524750384663,-3379.927070708039
f2,2021-07-30,2,0.05,shift+1,3,0.9610630407911002,false,0.011,false,-6.216308429778579,-11.99838325118784,-0.7434445555044622,3642.2130913123774,1723.9895378585925,5478.421426973746,5443.218572983371
f2,2021-07-30,2,0.05,move09to08,3,1.0713844252163165,false,0.587,false,0.027829114171126434,-0.18825811724710775,2.519947620910508,-2856.014400688705,-7.717940996792397,-2905.6085034798994,-3005.533102677576
f2,2021-07-30,2,0.05,move10to09,3,1.0,false,0.886,false,2.357717634837215,-0.09971934875744778,7.960313980049634,-4523.197666883045,-653.8736907281875,-5248.831081735517,-5421.004641744797
f2,2021-07-30,2,0.1,shift+1,3,0.9610630407911002,false,0.012,false,-6.230867050705768,-11.945944851934279,-0.7844795144834497,3695.5666179317222,1728.0271287290661,5460.693127235755,5438.923800784399
f2,2021-07-30,2,0.1,move09to08,3,1.0713844252163165,false,0.575,false,0.054148155881989624,-0.35368001331010246,2.3939904156963085,-2892.26154732891,-15.017088564605121,-2947.2334047468003,-3015.4715281340095
f2,2021-07-30,2,0.1,move10to09,3,1.0,false,0.876,false,2.2962948162913364,-0.18412843027162465,7.961043304052601,-4560.531829079442,-636.8390957181306,-5257.070845974511,-5417.999342971071
f2,2021-07-30,2,0.2,shift+1,3,0.9610630407911002,false,0.015,false,-6.261773922273207,-12.243170563275381,-0.7689728888144843,3753.8626890326013,1736.5986344437692,5418.3880832089335,5448.238554658135
f2,2021-07-30,2,0.2,move09to08,3,1.0713844252163165,false,0.538,false,0.06455934291938092,-0.7288958342457349,2.298006238003706,-2893.7409731483713,-17.904457769641642,-2959.2459816641667,-2999.168130496055
f2,2021-07-30,2,0.2,move10to09,3,1.0,false,0.876,false,2.266798692152747,-0.40043459722817687,7.898234692135259,-4589.499213970447,-628.6588372903618,-5299.738918563885,-5411.471727401233
f3,2021-08-09,2,0.05,move09to08,4,1.0182354328851144,false,0.533,false,0.007962481238322994,-0.12000170721978805,0.13319712170019354,-2457.668574872495,-2.2082614634282436,-2463.105173485891,-2462.4693013723513
f3,2021-08-09,2,0.05,move10to09,4,1.0,false,0.695,false,0.06343428978125587,-0.1029919514510624,4.394479984383751,-4208.57101857139,-17.592443032668292,-4313.224978842455,-4445.612116339263
f3,2021-08-09,2,0.05,move11to12,4,1.0,true,0.999,true,9.79004419594952,4.5872660818253905,15.234178801452181,-5193.856837202178,-2715.1055903433335,-7917.311064904086,-7929.8609245865255
f3,2021-08-09,2,0.05,move22to23,4,1.0,false,0.509,false,0.0011305196013324803,-0.11337500390497723,0.13312764271430377,-2909.6574465308104,-0.31353076943620783,-2915.5883002558503,-2912.2721047316063
f3,2021-08-09,2,0.1,move09to08,4,1.0182354328851144,false,0.504,false,0.0015514177011084485,-0.25839788214335896,0.264884758934113,-2474.786627584281,-0.430259842440743,-2476.4539282943624,-2457.8668561936383
f3,2021-08-09,2,0.1,move10to09,4,1.0,false,0.674,false,0.12412178460010637,-0.26032100587782026,4.347002865004755,-4220.133432391931,-34.423108262429494,-4337.494644903209,-4438.564030847559
f3,2021-08-09,2,0.1,move11to12,4,1.0,true,0.997,true,9.831520724429936,4.61134380800676,15.266951626244197,-5193.623348803643,-2726.608414241902,-7910.423152827305,-7928.740244421651
f3,2021-08-09,2,0.1,move22to23,4,1.0,false,0.459,false,-0.015264743065742437,-0.24350291422566955,0.25258032878642916,-2913.81092243279,4.233422076899235,-2909.330999007895,-2905.0157223675974
f3,2021-08-09,2,0.2,move09to08,4,1.0182354328851144,false,0.484,false,-0.010240138446022229,-0.5474326898427947,0.5380405991102817,-2473.0068092763804,2.8399317290301647,-2462.374886334762,-2455.278466744381
f3,2021-08-09,2,0.2,move10to09,4,1.0,false,0.676,false,0.2345566516033415,-0.4261980103284386,4.233284315269421,-4252.121387691982,-65.05037804466004,-4399.666236988037,-4453.591307446567
f3,2021-08-09,2,0.2,move11to12,4,1.0,true,0.997,true,9.79452979910262,4.546409359738311,15.306692555461993,-5197.2253966286335,-2716.349597617793,-7893.904819948977,-7922.847279557065
f3,2021-08-09,2,0.2,move22to23,4,1.0,false,0.508,false,0.010909681854272435,-0.531939438575931,0.516175529089412,-2946.0942680951016,-3.0256184342515553,-2951.3850727970116,-2920.486583287186
f3,2021-08-10,3,0.05,shift-1,4,0.9483112391930836,false,0.116,false,-0.8192109944787234,-1.5522783973924121,0.14854934120749128,-2763.0555508274383,227.19451580209926,-2533.823673035494,-2473.6867335332613
f3,2021-08-10,3,0.05,move09to08,4,1.0251527377521614,false,0.873,false,0.8649804375715462,-0.04540926855031415,2.041905430184592,-2125.6020629888326,-239.88790801984211,-2300.3840585895696,-2395.4539141657915
f3,2021-08-10,3,0.05,move10to09,4,1.0,false,0.968,true,1.4740462074093443,0.02189241314195556,2.744877267390525,-2585.1901800657133,-408.8021481881915,-2919.943527211223,-3005.838412531321
f3,2021-08-10,3,0.05,move16to17,4,1.0,true,1.0,true,2.2443677253167493,0.5403297851076119,4.714509748287483,-4935.901232564851,-622.4379824878451,-5545.522594137238,-5567.17639278175
f3,2021-08-10,3,0.1,shift-1,4,0.9483112391930836,false,0.116,false,-0.7911050673323672,-1.555773317420298,0.20662827548410934,-2751.566165910643,219.39980534017647,-2538.040471334709,-2482.1820308702777
f3,2021-08-10,3,0.1,move09to08,4,1.0251527377521614,false,0.852,false,0.8600467363439748,-0.07788484571458269,2.0382626678696965,-2146.4441039604917,-238.519628212729,-2326.603853045322,-2405.207017774403
f3,2021-08-10,3,0.1,move10to09,4,1.0,false,0.957,true,1.4591904071937591,0.007571671517895598,2.726607172531169,-2614.2070565266313,-404.6821395950692,-2951.26531909887,-3019.2466691773775
f3,2021-08-10,3,0.1,move16to17,4,1.0,true,0.999,true,2.2454502722497267,0.5593125464609571,4.753669542305764,-4936.517196010882,-622.7382088372575,-5533.9952603549655,-5576.673088595663
f3,2021-08-10,3,0.2,shift-1,4,0.9483112391930836,false,0.109,false,-0.7988024527824962,-1.6236927378055142,0.2586999356423114,-2743.8145479438163,221.53454690501223,-2529.9100613803034,-2485.917135268514
f3,2021-08-10,3,0.2,move09to08,4,1.0251527377521614,false,0.854,false,0.8210651450927742,-0.14607847708816593,2.046480754027274,-2169.2016434633124,-227.70873357239603,-2372.650304525077,-2417.6850349619613
f3,2021-08-10,3,0.2,move10to09,4,1.0,false,0.949,false,1.399517533949492,-0.0014343198025827048,2.6939562984329974,-2629.416867524405,-388.13286274865914,-2960.2698393699015,-3018.471335308475
f3,2021-08-10,3,0.2,move16to17,4,1.0,true,0.998,true,2.2093704819481133,0.5705483529027149,4.833661027321998,-4909.344473612617,-612.7320803269433,-5530.893710503882,-5576.645015829835
f3,2021-08-11,3,0.05,shift-1,6,0.9680135030944591,false,0.559,false,0.020068885911030065,-0.15836955467089667,0.4621195222201791,-3047.0463473202326,-5.565771025992338,-3070.985546780947,-2955.8896989908167
f3,2021-08-11,3,0.05,move09to08,6,1.0184417262289274,false,0.978,true,1.1834023623982404,0.10400869408467914,2.511242355508619,-2150.284443137921,-328.1969218384453,-2493.872349699673,-2557.6858253521614
f3,2021-08-11,3,0.05,move11to12,6,1.0,false,1.0,true,2.3395862428001806,0.8607886659687879,4.1702463060105925,-2778.9506268433624,-648.8452513365834,-3469.7537446051497,-3514.1684810694687
f3,2021-08-11,3,0.05,move13to12,6,1.0,false,1.0,true,3.6760621537615776,2.153763249696321,6.2177235145986245,-3886.457707619026,-1019.4945706432109,-4891.121463599922,-4944.8681206422225
f3,2021-08-11,3,0.05,move16to17,6,1.0,true,1.0,true,1.6846787665552938,0.48317032289591993,2.514612959733297,-4700.29846389239,-467.21757792466815,-5159.216877419294,-5137.894224723566
f3,2021-08-11,3,0.05,move22to23,6,1.0,false,0.516,false,0.0015148146847820954,-0.07275684763880577,0.09433417694380775,-2980.9818043628343,-0.42010860591290106,-2977.6186843804844,-2918.3730255141936
f3,2021-08-11,3,0.1,shift-1,6,0.9680135030944591,false,0.567,false,0.023238731489470865,-0.20247770860059688,0.47151414513342027,-3023.2989384218754,-6.444874866413253,-3042.743994965728,-2951.4935053762747
f3,2021-08-11,3,0.1,move09to08,6,1.0184417262289274,false,0.983,true,1.1789080942941865,0.1564889479991976,2.539315035887166,-2162.261575059256,-326.9505114842544,-2502.4954643809865,-2558.7386871979265
f3,2021-08-11,3,0.1,move11to12,6,1.0,false,1.0,true,2.340676595801199,0.8693034288804754,4.135233234420188,-2792.648554957078,-649.1476425688658,-3471.3531963193436,-3513.256999029429
f3,2021-08-11,3,0.1,move13to12,6,1.0,false,1.0,true,3.69543103720801,2.1614065574631214,6.238287253648911,-3882.8982993976006,-1024.8662076523547,-4897.1151465974,-4940.407770066447
f3,2021-08-11,3,0.1,move16to17,6,1.0,true,1.0,true,1.6991711550949873,0.4645368664708528,2.5225733519495646,-4697.874769047355,-471.2368003463431,-5150.151109728726,-5143.0073306572685
f3,2021-08-11,3,0.1,move22to23,6,1.0,false,0.539,false,0.009798877309776799,-0.1408637948569833,0.17477353222339645,-2955.3638769902245,-2.7175553072447656,-2948.418795168789,-2921.78675909439
f3,2021-08-11,3,0.2,shift-1,6,0.9680135030944591,false,0.565,false,0.030088994843751493,-0.2837748902629528,0.5208631967871823,-3026.6923825771914,-8.34468123666708,-3040.600970917493,-2977.1541761066205
f3,2021-08-11,3,0.2,move09to08,6,1.0184417262289274,false,0.976,true,1.1930887687585425,0.21129156033948676,2.5611714090226414,-2189.6342023029692,-330.8832852023691,-2528.496006800716,-2568.841169619811
f3,2021-08-11,3,0.2,move11to12,6,1.0,false,1.0,true,2.3235402099651026,0.9534099607275593,4.1813782980434375,-2838.763369400223,-644.3951515636551,-3511.10495890336,-3526.5849734770377
f3,2021-08-11,3,0.2,move13to12,6,1.0,false,1.0,true,3.6471386589442147,2.1571354524984288,6.21974584358312,-3896.97540484594,-1011.4731214138621,-4913.821002077921,-4959.240171765962
