fold,seed,date,slot,op,observed,y_median,abs_err,s,q0,q1,q2,P00,P01,P02,P10,P11,P12,P20,P21,P22,J00,J01,J02,J10,J11,J12,J20,J21,J22
ar1,2,2021-07-07,10,1,true,100.06294631958008,6.937053680419922,0.006755912903827266,0.02072410660366586,0.0187551437120419,0.9605207648128271,0.9989639520645142,0.00036583587643690407,0.0006701911333948374,0.025404512882232666,0.8194972276687622,0.15509828925132751,0.0010577989742159843,0.0024289407301694155,0.9965131878852844,0.020702635869383812,7.581621503049973e-6,0.000013889112778997514,0.0004764652985613793,0.015369787812232971,0.002908890601247549,0.001016038004308939,0.002333048265427351,0.9571716785430908
ar1,2,2021-07-07,11,1,true,99.40919876098633,5.590801239013672,0.005527281106878945,0.02219513797081163,0.017710418294882402,0.9600945321144536,0.9992019534111023,0.00035041282535530627,0.00044759197044186294,0.025256143882870674,0.8549198508262634,0.11982402205467224,0.001013672910630703,0.00204867054708302,0.9969377517700195,0.022177426144480705,7.777461178193334e-6,9.934365152730606e-6,0.00044729685760103166,0.015140987932682037,0.002122133504599333,0.0009732217295095325,0.0019669171888381243,0.957154393196106
ar1,2,2021-07-07,12,1,true,89.36600112915039,17.63399887084961,0.004575026621751022,0.023597944724315312,0.017115682043367997,0.9592863466241397,0.9993377327919006,0.00034322746796533465,0.00031902469345368445,0.024494877085089684,0.8877890110015869,0.08771610260009766,0.0009950990788638592,0.0017557281535118818,0.9972490668296814,0.02358231693506241,8.099462320387829e-6,7.528326932515483e-6,0.0004192465275991708,0.01519511453807354,0.0015013209776952863,0.000954585091676563,0.0016842462355270982,0.956647515296936
ar1,2,2021-07-07,13,1,true,100.48420333862305,8.515796661376953,0.0038711651095582056,0.02495614888448472,0.01688745926367119,0.9581563218962401,0.9994107484817505,0.00034359050914645195,0.0002456971269566566,0.02320307493209839,0.915640652179718,0.061156246811151505,0.0010034521110355854,0.0015345930587500334,0.9974619150161743,0.024941442534327507,8.574696039431728e-6,6.131654117780272e-6,0.0003918409929610789,0.015462844632565975,0.0010327736381441355,0.0009614640148356557,0.0014703801134601235,0.9557244777679443
ar1,2,2021-07-07,14,1,true,100.01895141601562,14.981048583984375,0.0033829984977273853,0.02629474728837522,0.01694179855985567,0.9567633973201737,0.9994421601295471,0.00035131664481014013,0.00020652296370826662,0.021539941430091858,0.9375095963478088,0.04095042869448662,0.0010413971031084657,0.0013726073084399104,0.9975860118865967,0.026280079036951065,9.237782251148019e-6,5.430469173006713e-6,0.00036492536310106516,0.015883099287748337,0.0006937739090062678,0.000996370567008853,0.0013132604071870446,0.9544537663459778
ar1,2,2021-07-07,15,1,true,98.715576171875,10.284423828125,0.003079191184042429,0.027641372506877815,0.017205594573169947,0.9551530090393499,0.9994423985481262,0.0003666832926683128,0.00019086053362116218,0.01969156414270401,0.9536885023117065,0.026619872078299522,0.0011133871739730239,0.0012600169284269214,0.9976266026496887,0.02762596122920513,0.000010135629963770043,5.275647708913311e-6,0.00033880508271977305,0.016408778727054596,0.00045801076339557767,0.0010634551290422678,0.0012035089312121272,0.9528860449790955
ar1,2,2021-07-07,16,1,true,99.04459381103516,8.955406188964844,0.0029341018007471575,0.02902822237865621,0.017622425453737378,0.9533493873896077,0.9994148015975952,0.00039043568540364504,0.00019477885507512838,0.01782480627298355,0.9651707410812378,0.017004469409585,0.0012262186501175165,0.0011898294324055314,0.9975839853286743,0.029011234641075134,0.000011333653674228117,5.654083906847518e-6,0.00031411630334332585,0.017008649185299873,0.0002996599650941789,0.001169014722108841,0.0011343230726197362,0.9510460495948792
ar1,2,2021-07-07,17,1,true,97.53766632080078,7.462333679199219,0.00293084961549539,0.030494363657908252,0.01815430648275651,0.9513513073325157,0.9993563294410706,0.0004238289257045835,0.0002197775465901941,0.016062406823039055,0.9731273651123047,0.01081027276813984,0.0013896580785512924,0.0011576326796784997,0.9974526762962341,0.030474737286567688,0.000012924394468427636,6.7019768721365836e-6,0.00029160184203647077,0.017666451632976532,0.00019625300774350762,0.0013220530236139894,0.001101315370760858,0.9489279389381409
ar1,2,2021-07-07,18,1,true,99.16711807250977,4.832881927490234,0.003063039552216651,0.0320883890708501,0.018780692495056428,0.9491308995056897,0.9992576241493225,0.00046870476217009127,0.0002736453025136143,0.014479122124612331,0.9785948395729065,0.0069260792806744576,0.0016171071911230683,0.001161449821665883,0.9972214698791504,0.032064568251371384,0.000015039981917652767,8.780837561062071e-6,0.0002719279145821929,0.018378688022494316,0.00013007655797991902,0.0015348463784903288,0.0011023678816854954,0.9464936852455139
ar1,2,2021-07-07,19,1,true,96.61632919311523,11.383670806884766,0.0033352983728036634,0.033871342070597166,0.019496096872899216,0.946632566046901,0.9990983009338379,0.0005276128649711609,0.0003740491811186075,0.013109900057315826,0.9823639392852783,0.0045262230560183525,0.001926181255839765,0.0012016661930829287,0.9968721270561218,0.03384080156683922,0.00001787095607141964,0.000012669547686527949,0.00025559187633916736,0.019152261316776276,0.00008824367978377268,0.0018233859445899725,0.0011375363683328032,0.9436716437339783
ar1,2,2021-07-07,20,1,true,84.03900527954102,10.960994720458984,0.0037629780799761647,0.035919781164921005,0.02030766811367357,0.943772547878325,0.9988393187522888,0.0006039555300958455,0.0005567654734477401,0.011961832642555237,0.9849873185157776,0.003050857922062278,0.002338918624445796,0.0012810345506295562,0.9963800311088562,0.03587808832526207,0.00002169394792872481,0.000019998891730210744,0.00024291692534461617,0.02000279538333416,0.00006195580499479547,0.0022074072621762753,0.0012090052478015423,0.9403561353683472
ar1,2,2021-07-07,21,1,true,77.97224807739258,7.027751922607422,0.004371410546809784,0.03832841087387351,0.021233496168861166,0.9404381454223767,0.9984051585197449,0.0007021606434136629,0.0008926417212933302,0.01102487463504076,0.986832857131958,0.002142328070476651,0.0028811979573220015,0.0014047818258404732,0.9957140684127808,0.038267284631729126,0.000026912703106063418,0.00003421353903831914,0.0002340966311749071,0.020953910425305367,0.00004548911238089204,0.0027095882687717676,0.0013211102923378348,0.9364074468612671
ar1,2,2021-07-07,22,1,true,93.07431030273438,2.925689697265625,0.005194847042730544,0.0412109727767529,0.02230193334253272,0.9364871558500454,0.9976511597633362,0.0008278405875898898,0.001521022873930633,0.01027970016002655,0.9881395101547241,0.0015807532472535968,0.003580645192414522,0.001580704003572464,0.9948386549949646,0.04111417382955551,0.000034116113965865225,0.00006268283323151991,0.00022925720259081572,0.02203742228448391,0.00003525385545799509,0.0033532280940562487,0.0014803089434280992,0.931653618812561
ar1,2,2021-07-07,23,1,true,100.08211517333984,0.9178848266601562,0.006275801177253015,0.04469665394935873,0.02355184717089287,0.9317515623988584,0.9962998032569885,0.0009878546698018909,0.002712267218157649,0.0097027737647295,0.9890629649162292,0.0012342211557552218,0.0044623082503676414,0.0018192286370322108,0.9937185049057007,0.04453127086162567,0.000044153803173685446,0.00012122928455937654,0.00022851825633551925,0.02329426072537899,0.000029068189178360626,0.004157762508839369,0.0016950691351667047,0.9258987307548523
ar1,2,2021-07-07,24,1,true,101.16457748413086,0.16457748413085938,0.0076663900654239114,0.048917556519882055,0.025033482852450106,0.9260491335298866,0.9938347339630127,0.0011901252437382936,0.004975233692675829,0.009269042871892452,0.9897059202194214,0.0010250310879200697,0.005541419144719839,0.0021332274191081524,0.9923254251480103,0.048615962266922,0.00005821801096317358,0.00024337624199688435,0.00023203642922453582,0.024775786325335503,0.000025660097890067846,0.005131626036018133,0.0019754732493311167,0.9189420342445374
ar1,2,2021-07-07,25,1,true,100.25576782226562,5.744232177734375,0.00943520885630278,0.05397962164715864,0.026809479073563125,0.9192111305892467,0.9893408417701721,0.0014429211150854826,0.009216214530169964,0.008953104726970196,0.9901384115219116,0.0009085101191885769,0.006813506130129099,0.0025373906828463078,0.9906491637229919,0.053404245525598526,0.00007788834045641124,0.0004974877811037004,0.00024002806458156556,0.026545094326138496,0.000024356682843063027,0.006263050250709057,0.002332397736608982,0.9106156826019287
ar1,2,2021-07-07,26,1,true,97.40470886230469,3.5952911376953125,0.011682621021464001,0.059907317932811566,0.028955381574633066,0.9111374781932682,0.9813377857208252,0.0017531958874315023,0.016908923164010048,0.008729425258934498,0.9904100894927979,0.0008604893228039145,0.008243322372436523,0.0030468984041363,0.9887097477912903,0.058789320290088654,0.00010502927761990577,0.0010129683651030064,0.0002527638280298561,0.028677701950073242,0.000024915796529967338,0.007510800380259752,0.0027761433739215136,0.9008505344390869
ar1,2,2021-07-07,27,1,true,94.68476486206055,5.315235137939453,0.0145574815251166,0.06655288275214843,0.03155887503817212,0.9018884254619479,0.9677543640136719,0.0021237393375486135,0.030121907591819763,0.008572102524340153,0.9905575513839722,0.0008703586645424366,0.009756097570061684,0.0036751064471900463,0.986568808555603,0.06440684199333191,0.00014134097727946937,0.002004699781537056,0.0002705259248614311,0.03126088157296181,0.000027467540348879993,0.008798911236226559,0.003314536064863205,0.8897749781608582
ar1,2,2021-07-07,28,1,true,95.16587829589844,18.834121704101562,0.018239155298942933,0.07347627736453433,0.034716755431873025,0.8918071496300399,0.9463502764701843,0.002549758879467845,0.051099978387355804,0.008454623632133007,0.9906076192855835,0.0009377050446346402,0.011235962621867657,0.004430093802511692,0.9843339323997498,0.0695342943072319,0.00018734678451437503,0.003754636272788048,0.00029351713601499796,0.034390684217214584,0.00003255407864344306,0.010020311921834946,0.003950789105147123,0.8778360486030579
ar1,2,2021-07-07,29,1,true,103.81016159057617,18.189838409423828,0.022815704018285032,0.0798481281963177,0.03852882267528912,0.881623272318393,0.9158536791801453,0.0030174138955771923,0.08112893998622894,0.008349942043423653,0.9905787110328674,0.001071384409442544,0.012536086142063141,0.0053102923557162285,0.9821536540985107,0.07312919944524765,0.00024093483807519078,0.006477993912994862,0.00032171342172659934,0.038165830075740814,0.00004127917782170698,0.011052105575799942,0.004681677091866732,0.8658894896507263
ar1,2,2021-07-07,30,1,true,123.29693603515625,14.70306396484375,0.028034626855514944,0.08450302240089513,0.043088443082524464,0.8724087798036635,0.8775254487991333,0.003507956163957715,0.11896653473377228,0.00823124498128891,0.9904783964157104,0.0012904081959277391,0.013501693494617939,0.006299676839262247,0.9801986813545227,0.07415355741977692,0.0002964329032693058,0.010053032077848911,0.00035467150155454874,0.042678169906139374,0.000055601674830541015,0.011778995394706726,0.005495893303304911,0.8551338911056519
ar1,2,2021-07-07,31,1,true,130.8094482421875,14.1905517578125,0.033108497234934475,0.08628722353023477,0.04847049985983176,0.8652425282634795,0.8359946608543396,0.004007997456938028,0.15999735891819,0.008073320612311363,0.9903004169464111,0.0016263024881482124,0.01400219090282917,0.007363824173808098,0.9786339998245239,0.07213565707206726,0.0003458389837760478,0.01380572747439146,0.0003913178516086191,0.04800035431981087,0.00007882768841227517,0.012115291319787502,0.0063714939169585705,0.8467557430267334
ar1,2,2021-07-07,32,1,true,153.61099243164062,3.389007568359375,0.036909878108417615,0.08464227122021839,0.054717685241485015,0.8606402669101954,0.7982584834098816,0.004518979694694281,0.19722256064414978,0.007854741998016834,0.9900187253952026,0.002126543316990137,0.013962714932858944,0.008448348380625248,0.9775888919830322,0.0675664097070694,0.0003824966843239963,0.016693364828824997,0.00042979331919923425,0.05417153239250183,0.00011635952978394926,0.012016874738037586,0.007270989008247852,0.8413524031639099
ar1,2,2021-07-07,33,1,true,170.0360107421875,1.9639892578125,0.03856608549540397,0.08001308279926889,0.06182501513103489,0.8581622065976262,0.7712924480438232,0.005056621041148901,0.22365093231201172,0.007560196332633495,0.9895814657211304,0.002858269028365612,0.013384119607508183,0.009481452405452728,0.9771345257759094,0.06171348690986633,0.0004045958339702338,0.01789500005543232,0.0004674092633649707,0.06118089333176613,0.0001767125359037891,0.011485744267702103,0.008136623539030552,0.8385398387908936
ar1,2,2021-07-07,34,1,true,170.44114685058594,21.558853149414062,0.03792689662077464,0.07366664768778719,0.0697221145965159,0.8566116131842136,0.759905219078064,0.00563793396577239,0.23445692658424377,0.0071827624924480915,0.9889066219329834,0.003910572733730078,0.012343456968665123,0.010381503030657768,0.9772751331329346,0.055979665368795395,0.0004153276386205107,0.017271654680371284,0.0005007974104955792,0.0689486637711525,0.00027265341486781836,0.010573548264801502,0.008892915211617947,0.8371451497077942
ar1,2,2021-07-07,35,1,true,172.87305450439453,30.12694549560547,0.03549466491676867,0.06705401052022353,0.07825690944446251,0.854689447209239,0.7657729983329773,0.006261579692363739,0.22796542942523956,0.006725138518959284,0.9878824949264526,0.005392443388700485,0.010974589735269547,0.01106911152601242,0.9779562950134277,0.05134814977645874,0.0004198640235699713,0.015285996720194817,0.0005262885242700577,0.07730862498283386,0.000421995937358588,0.009379866532981396,0.00946065317839384,0.8358489274978638
ar1,2,2021-07-07,36,1,true,165.73268127441406,21.267318725585938,0.03202441555913538,0.0612543088500388,0.08718914078781381,0.8515568803995848,0.7873711585998535,0.006889650132507086,0.20573925971984863,0.006199683528393507,0.9863780736923218,0.007422254420816898,0.00943620502948761,0.01148112304508686,0.9790826439857483,0.048229873180389404,0.0004220207338221371,0.012602414935827255,0.0005405450356192887,0.086001455783844,0.0006471399683505297,0.008035465143620968,0.009776829741895199,0.8337445855140686
ar1,2,2021-07-07,37,1,true,162.33555603027344,19.664443969726562,0.028201780485687777,0.05680588053655811,0.09620030358200893,0.8469941802322865,0.8203638195991516,0.007440493442118168,0.1721956729888916,0.00562672596424818,0.9842681288719177,0.010105115361511707,0.007878826931118965,0.011582914739847183,0.9805383086204529,0.046601489186286926,0.00042266378295607865,0.009781727567315102,0.0005412927712313831,0.09468689560890198,0.0009721152018755674,0.006673320196568966,0.00981066096574068,0.8305101990699768
ar1,2,2021-07-07,38,1,true,164.37957763671875,3.62042236328125,0.02452590814209543,0.053816101542906836,0.10492022131802514,0.8412640956230462,0.8585720658302307,0.007803714834153652,0.13362419605255127,0.0050315759144723415,0.9814710021018982,0.013497387990355492,0.006420515943318605,0.011375022120773792,0.9822044968605042,0.046205002814531326,0.00041996550862677395,0.007191133219748735,0.0005279140896163881,0.10297615826129913,0.0014161489671096206,0.005401349160820246,0.009569397196173668,0.8262933492660522
ar1,2,2021-07-07,39,1,true,161.8927764892578,13.107223510742188,0.021306061709765345,0.05213427171111107,0.11296551820123568,0.8349005617201328,0.8956881165504456,0.007879232056438923,0.09643272310495377,0.004440871067345142,0.9779943823814392,0.017564715817570686,0.005136115942150354,0.010892093181610107,0.9839717149734497,0.04669604450464249,0.0004107779823243618,0.00502744922414422,0.00050166534492746,0.11047964543104172,0.0019842074252665043,0.004288146272301674,0.009093815460801125,0.82151859998703
ar1,2,2021-07-07,40,1,true,133.91519165039062,18.084808349609375,0.018683457717997953,0.05148585673305206,0.11998424306511879,0.8285303341690451,0.927146852016449,0.00762120122089982,0.06523187458515167,0.003878936404362321,0.9739730954170227,0.022148024290800095,0.004058948252350092,0.010194881819188595,0.9857462644577026,0.047734953463077545,0.000392384099541232,0.003358519170433283,0.000465411227196455,0.11686141788959503,0.002657413948327303,0.003362961346283555,0.008446767926216125,0.8167206048965454
ar1,2,2021-07-07,41,1,true,161.4616470336914,23.538352966308594,0.0166585762926843,0.05156332257320173,0.1257005658117123,0.8227366090286523,0.9510614275932312,0.007057046052068472,0.041881486773490906,0.003365014214068651,0.9696783423423767,0.02695665881037712,0.0031901844777166843,0.009357807226479053,0.9874520897865295,0.04903988912701607,0.00036388475564308465,0.0021595486905425787,0.00042298418702557683,0.12188911437988281,0.0033884672448039055,0.0026246814522892237,0.007699009962379932,0.8124129176139832
ar1,2,2021-07-07,42,1,true,167.97508239746094,18.024917602539062,0.01513254307792522,0.05208755499916151,0.12995201753801666,0.8179608152713627,0.9678059220314026,0.006271498743444681,0.02592252567410469,0.0029118508100509644,0.9654863476753235,0.031601808965206146,0.0025107820983976126,0.008456142619252205,0.9890329837799072,0.05041064694523811,0.0003266670391894877,0.0013502410147339106,0.0003784008731599897,0.12546689808368683,0.004106718581169844,0.0020537215750664473,0.006916793994605541,0.8089902997016907
ar1,2,2021-07-07,43,1,true,166.83876037597656,4.1612396240234375,0.013959959527710453,0.05284276354359463,0.13271035577054136,0.8144473094725981,0.978898823261261,0.005372185260057449,0.01572890765964985,0.0025256730150431395,0.9618064165115356,0.03566797822713852,0.001992142293602228,0.007555714808404446,0.9904521703720093,0.05172772333025932,0.000283881148789078,0.0008311590645462275,0.00033518296550028026,0.12764166295528412,0.004733509849756956,0.0016224948922172189,0.006153731606900692,0.8066710829734802
ar1,2,2021-07-07,44,1,true,164.18600463867188,7.813995361328125,0.012998713849810883,0.05368539836490527,0.1340792780101765,0.8122358067194,0.9860302805900574,0.004458779934793711,0.009510929696261883,0.0022072840947657824,0.9589916467666626,0.038801029324531555,0.001603761687874794,0.006707100197672844,0.991689145565033,0.05293542891740799,0.00023937138030305505,0.0005105980671942234,0.00029595106025226414,0.12858091294765472,0.0052024140022695065,0.00130263261962682,0.005447746720165014,0.8054854273796082
ar1,2,2021-07-07,45,1,true,165.38621520996094,17.613784790039062,0.012142948064138182,0.05453401447448414,0.134268023801269,0.8111983558628708,0.9905750155448914,0.0036057662218809128,0.005819217301905155,0.001953782746568322,0.9572628140449524,0.04078339412808418,0.0013177342480048537,0.005944027099758387,0.9927381873130798,0.05402003228664398,0.00019663690181914717,0.0003173452860210091,0.000262330548139289,0.12852978706359863,0.005475906189531088,0.0010689438786357641,0.004821785259991884,0.8053076267242432
ar1,2,2021-07-07,46,1,true,167.99541473388672,13.004585266113281,0.011334805560181849,0.05535130864882376,0.13354820752283558,0.8111009111162275,0.9934903383255005,0.002857967047020793,0.003651733510196209,0.0017603796441107988,0.9566689133644104,0.041570667177438736,0.0011108041508123279,0.005285072140395641,0.9936041235923767,0.0549909882247448,0.00015819221152924,0.00020212821254972368,0.00023509556194767356,0.12776142358779907,0.005551688373088837,0.0009009742643684149,0.00428672693669796,0.8059132099151611
ar1,2,2021-07-07,47,1,true,163.29308319091797,10.706916809082031,0.010559285670751706,0.056127055489923805,0.13220633906894363,0.8116669990704395,0.995388388633728,0.002234027488157153,0.0023775792215019464,0.001622027368284762,0.9570947289466858,0.04128328338265419,0.0009647939587011933,0.004737169481813908,0.9942980408668518,0.05586821958422661,0.00012538938608486205,0.00013344651961233467,0.0002144422905985266,0.12653398513793945,0.005457911640405655,0.0007830914692021906,0.003845004364848137,0.8070389032363892
ar1,2,2021-07-07,48,1,true,114.34284591674805,16.657154083251953,0.009830207942286506,0.05686575919389725,0.13050438059144653,0.8126302713062614,0.9966453909873962,0.0017334879375994205,0.0016211613547056913,0.0015346335712820292,0.9583039879798889,0.0401613786816597,0.0008662599138915539,0.004299595952033997,0.9948341846466064,0.05667499452829361,0.00009857609984464943,0.00009218856575898826,0.00020027640857733786,0.12506286799907684,0.005241236183792353,0.0007039490155875683,0.0034939816687256098,0.8084323406219482
ar1,2,2021-07-07,49,1,true,94.81523513793945,10.184764862060547,0.009175188992230687,0.057579220047045965,0.12865542215877213,0.8137657230254263,0.9974899291992188,0.0013442926574498415,0.0011657633585855365,0.001496008480899036,0.9599996209144592,0.03850439190864563,0.000805796473287046,0.003967559430748224,0.9952266216278076,0.05743469297885895,0.00007740332512184978,0.00006712374306516722,0.0001924695970956236,0.12350915372371674,0.004953798837959766,0.0006557295564562082,0.003228663932532072,0.809881329536438
ar1,2,2021-07-07,50,1,true,96.25095748901367,7.749042510986328,0.008624452744697919,0.05828289276905707,0.12681520995101891,0.8149023216101341,0.998062789440155,0.0010490985587239265,0.0008881030953489244,0.0015066253254190087,0.9618788361549377,0.03661452233791351,0.0007773321121931076,0.003735117381438613,0.995487630367279,0.05816998705267906,0.00006114449934102595,0.000051761217036983,0.00019106300896964967,0.12198086827993393,0.0046432786621153355,0.0006334497011266649,0.00304375565610826,0.8112251162528992
ar1,2,2021-07-07,51,1,true,127.94081115722656,21.940811157226562,0.00820495489097084,0.05899449341450236,0.12508577726839576,0.8159202240640298,0.9984519481658936,0.0008296705200336874,0.0007182840490713716,0.0015703627141192555,0.9636716842651367,0.03475799039006233,0.0007775422418490052,0.0035972411278635263,0.9956252574920654,0.05890317261219025,0.00004894599624094553,0.00004237480607116595,0.0001964300317922607,0.12054161727428436,0.004347729962319136,0.0006344123976305127,0.0029350616969168186,0.8123507499694824
ar1,2,2021-07-07,52,1,true,164.5144271850586,18.514427185058594,0.007939121831441298,0.05973401587107219,0.12352562323212624,0.8167408555746078,0.9987139701843262,0.0006694460171274841,0.0006165620288811624,0.0016954396851360798,0.9651572108268738,0.03314737603068352,0.0008053957717493176,0.0035513383336365223,0.9956432580947876,0.05965719744563103,0.00003998869942734018,0.00003682972601382062,0.00020943023264408112,0.11922164261341095,0.004094550386071205,0.0006577996537089348,0.0029005231335759163,0.813182532787323
ar1,2,2021-07-07,53,1,true,166.52819061279297,11.471809387207031,0.007846520285966108,0.06052443312728428,0.1221621576405596,0.817313838575501,0.9988850951194763,0.0005547088221646845,0.0005602609016932547,0.001895687310025096,0.9661617875099182,0.031942516565322876,0.0008618365391157568,0.0035982485860586166,0.9955398440361023,0.06045695021748543,0.000033573436667211354,0.00003390947313164361,0.0002315812453161925,0.11802840977907181,0.0039021666161715984,0.0007043909863568842,0.0029408985283225775,0.8136685490608215
ar1,2,2021-07-07,54,1,true,164.11713409423828,20.88286590576172,0.00794688381756714,0.06139292759507953,0.12100288402871229,0.817604566051159,0.998988687992096,0.00047485160757787526,0.0005364636308513582,0.0021922553423792124,0.9665451049804688,0.03126265108585358,0.0009495337144471705,0.00374302314594388,0.9953073859214783,0.06133083999156952,0.000029152530260034837,0.00003293507324997336,0.00026526922010816634,0.1169547438621521,0.0037828709464520216,0.0007763431058265269,0.003060312941670418,0.8137679100036621
ar1,2,2021-07-07,55,1,true,162.62596130371094,19.374038696289062,0.008263382884251769,0.062372454352953355,0.12004420385346748,0.8175838296301663,0.9990399479866028,0.0004221936978865415,0.0005378640489652753,0.002615830861032009,0.9661806225776672,0.031203512102365494,0.0010726031614467502,0.003995606210082769,0.9949318766593933,0.062312573194503784,0.00002633325675560627,0.00003354790169396438,0.00031401534215547144,0.11598438769578934,0.0037458008155226707,0.0008769428823143244,0.0032667426858097315,0.8134401440620422
ar1,2,2021-07-07,56,1,true,159.27877044677734,25.721229553222656,0.008825474926197785,0.06350352470872167,0.11927747025038116,0.817219446063973,0.9990480542182922,0.00039164326153695583,0.0005603128229267895,0.0032092288602143526,0.964935839176178,0.03185497224330902,0.001236208830960095,0.004371407441794872,0.9943923354148865,0.06344307214021683,0.000024870727429515682,0.00003558184107532725,0.0003827886830549687,0.1150951012969017,0.003799580270424485,0.0010102539090439677,0.0035723994951695204,0.8126367926597595
ar1,2,2021-07-07,57,1,true,158.4386978149414,22.561302185058594,0.009670835472206818,0.06483611629300867,0.11869236966595054,0.8164719727355987,0.9990184307098389,0.00038040484650991857,0.0006012163939885795,0.0040299356915056705,0.9626544117927551,0.033315639942884445,0.0014458949444815516,0.004891807213425636,0.9936623573303223,0.06477247178554535,0.000024663971998961642,0.00003898053546436131,0.0004783226177096367,0.114259734749794,0.003954312298446894,0.0011805326212197542,0.00399402342736721,0.8112974166870117
ar1,2,2021-07-07,58,1,true,162.37525177001953,4.624748229980469,0.010846006887732074,0.06643132198951207,0.11827842320781201,0.8152906526811421,0.9989538192749023,0.0003878518764395267,0.0006583384238183498,0.005151467397809029,0.9591447710990906,0.035703759640455246,0.0017065302236005664,0.005584385246038437,0.9927090406417847,0.06636182218790054,0.000025765511963982135,0.000043734289647545666,0.0006093074334785342,0.11344613134860992,0.004222984425723553,0.0013913181610405445,0.004552897065877914,0.8093464374542236
ar1,2,2021-07-07,59,1,true,159.84329986572266,7.156700134277344,0.012404997369230841,0.0683624448156479,0.1180247949087061,0.8136132338549942,0.998855471611023,0.00041566276922822,0.0007288064807653427,0.00666187796741724,0.9541767835617065,0.03916129469871521,0.0020208104979246855,0.006482601165771484,0.9914966821670532,0.06828420609235764,0.000028415726774255745,0.00004982299651601352,0.0007862668135203421,0.11261652410030365,0.004622003994882107,0.001644158037379384,0.005274329800158739,0.806694746017456
ar1,2,2021-07-07,60,1,true,132.04454803466797,11.955451965332031,0.014405276408069767,0.07071462903695647,0.11791927088052034,0.8113665208220482,0.9987233281135559,0.00046831544023007154,0.000808330369181931,0.008656373247504234,0.9474930763244629,0.043850552290678024,0.002387409098446369,0.0076246135868132114,0.9899879097938538,0.07062435150146484,0.00003311675391159952,0.00005716078158002347,0.0010207532905042171,0.11172769218683243,0.005170825403183699,0.0019370638765394688,0.0061863563023507595,0.803243100643158
ar1,2,2021-07-07,61,1,true,156.09552001953125,18.09552001953125,0.016900163042009808,0.07358216239663307,0.11794716713484377,0.8084709870163351,0.9985551238059998,0.0005541056161746383,0.0008907722076401114,0.011221169494092464,0.9388401508331299,0.04993865638971329,0.002799050649628043,0.009050745517015457,0.9881501197814941,0.07347584515810013,0.00004077229095855728,0.00006554494757438079,0.0013235051883384585,0.11073353886604309,0.005890123080462217,0.002262951573356986,0.007317265961319208,0.7988907694816589
ar1,2,2021-07-07,62,1,true,157.81555938720703,18.18444061279297,0.019927259512769524,0.07706230329495156,0.11809158336836845,0.8048464374151081,0.9983447790145874,0.0006869271164759994,0.0009683036478236318,0.014406613074243069,0.928026020526886,0.05756740644574165,0.0032410535495728254,0.010799112729728222,0.9859597682952881,0.07693474739789963,0.00005293618596624583,0.00007461971108568832,0.0017012996831908822,0.10959205776453018,0.006798225920647383,0.0026085504796355963,0.008691627532243729,0.7935462594032288
ar1,2,2021-07-07,63,1,true,154.51280975341797,18.48719024658203,0.023493793720263056,0.08124460808176082,0.11833661794662476,0.8004191287327558,0.9980785846710205,0.0008891828474588692,0.0010322966845706105,0.018191538751125336,0.9150018692016602,0.06680656224489212,0.003691049525514245,0.01289937924593687,0.9834096431732178,0.08108849823474884,0.00007224130968097597,0.00008386853733099997,0.0021527251228690147,0.10827822983264923,0.00790566299110651,0.002954386407509446,0.01032490935176611,0.7871398329734802
ar1,2,2021-07-07,64,1,true,151.17520141601562,26.824798583984375,0.027561686518311035,0.08619561982777668,0.11867538234218955,0.7951293475925922,0.9977288842201233,0.001196339842863381,0.0010748421773314476,0.022447871044278145,0.8999573588371277,0.07759477198123932,0.004120444878935814,0.01536483969539404,0.9805147051811218,0.08599985390901566,0.00010311924415873364,0.00009264667460229248,0.0026640095748007298,0.10680278390645981,0.009208588860929012,0.0032762866467237473,0.01221703551709652,0.779636025428772
ar1,2,2021-07-07,65,1,true,151.55132293701172,29.44867706298828,0.03203732847759966,0.09194015084358398,0.11912293615750968,0.7889372515492141,0.9972457885742188,0.0016637484077364206,0.001090478734113276,0.0269208662211895,0.8833999633789062,0.08967915177345276,0.004497800022363663,0.018183810636401176,0.9773183465003967,0.0916869267821312,0.00015296527999453247,0.00010025878145825118,0.0032068926375359297,0.10523319989442825,0.010682843625545502,0.0035484819673001766,0.014345886185765266,0.7710428833961487
ar1,2,2021-07-07,66,1,true,151.9259262084961,22.074073791503906,0.036772060360817704,0.09844230270391563,0.11973205558024347,0.7818259426858276,0.99654620885849,0.0023762902710586786,0.001077523222193122,0.03124169073998928,0.8661854267120361,0.10257290303707123,0.0047936453483998775,0.02131211757659912,0.9738942384719849,0.09810230135917664,0.00023392747971229255,0.00010607386502670124,0.003740631742402911,0.10371015965938568,0.012281264178454876,0.003747796406969428,0.016662366688251495,0.7614157795906067
ar1,2,2021-07-07,67,1,true,149.6838607788086,25.316139221191406,0.0415768842358375,0.10559072230535094,0.12060644989833236,0.7738031253684312,0.9955006241798401,0.0034608542919158936,0.0010384528432041407,0.03498056158423424,0.849468469619751,0.11555096507072449,0.0049855709075927734,0.02466890588402748,0.9703455567359924,0.10511563718318939,0.0003654341271612793,0.00010965099500026554,0.004218881484121084,0.1024513766169548,0.01393619179725647,0.003857850329950452,0.019088875502347946,0.7508563995361328
